tab 	magic_measurements
er_analyst_mail_names	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	measurement_dec	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_standard	measurement_temp	treatment_ac_field	treatment_temp
TMK	This study	post-Waterberg	W04-1	W04	W04-1	W04-1:LP-DIR-AF		LT-NO:LP-DIR-AF	309.8	g	3.45	1.010e-05	0	u	273.		
TMK	This study	post-Waterberg	W04-1	W04	W04-1	W04-1:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	173.84	g	-23.68	7.690e-06	1	u	273.	0.0100	
TMK	This study	post-Waterberg	W04-1	W04	W04-1	W04-1:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	172.22	g	-16.62	4.020e-06	2	u	273.	0.0200	
TMK	This study	post-Waterberg	W04-1	W04	W04-1	W04-1:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	168.71	g	-13.73	1.876e-06	3	u	273.	0.0300	
TMK	This study	post-Waterberg	W04-1	W04	W04-1	W04-1:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	158.93	g	-5.37	1.068e-06	4	u	273.	0.0400	
TMK	This study	post-Waterberg	W04-1	W04	W04-1	W04-1:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	142.55	g	-13.52	4.845e-07	5	u	273.	0.0500	
TMK	This study	post-Waterberg	W04-1	W04	W04-1	W04-1:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	57.54	g	-14.35	1.808e-07	6	u	273.	0.0600	
TMK	This study	post-Waterberg	W04-1	W04	W04-1	W04-1:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	59.06	g	-27.02	5.731e-07	7	u	273.	0.0700	
TMK	This study	post-Waterberg	W04-1	W04	W04-1	W04-1:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	19.01	g	24.06	3.340e-07	8	u	273.	0.0800	
TMK	This study	post-Waterberg	W04-1	W04	W04-1	W04-1:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	45.72	g	16.24	7.669e-07	9	u	273.	0.0900	
TMK	This study	post-Waterberg	W04-1	W04	W04-1	W04-1:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	39.3	g	-3.74	5.690e-07	10	u	273.	0.1000	
TMK	This study	post-Waterberg	W04-3	W04	W04-3	W04-3:LP-DIR-AF		LT-NO:LP-DIR-AF	29.72	g	-69.22	3.629e-05	0	u	273.		
TMK	This study	post-Waterberg	W04-3	W04	W04-3	W04-3:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	154.61	g	-55.82	8.370e-06	1	u	273.	0.0100	
TMK	This study	post-Waterberg	W04-3	W04	W04-3	W04-3:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	165.08	g	-18.79	3.319e-06	2	u	273.	0.0200	
TMK	This study	post-Waterberg	W04-3	W04	W04-3	W04-3:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	164.04	g	-10.86	1.886e-06	3	u	273.	0.0300	
TMK	This study	post-Waterberg	W04-3	W04	W04-3	W04-3:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	165.18	g	-4.23	1.089e-06	4	u	273.	0.0400	
TMK	This study	post-Waterberg	W04-3	W04	W04-3	W04-3:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	154.15	g	-4.88	9.690e-07	5	u	273.	0.0500	
TMK	This study	post-Waterberg	W04-3	W04	W04-3	W04-3:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	161.42	g	6.85	8.721e-07	6	u	273.	0.0600	
TMK	This study	post-Waterberg	W04-3	W04	W04-3	W04-3:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	155.13	g	-6.31	8.721e-07	7	u	273.	0.0700	
TMK	This study	post-Waterberg	W04-3	W04	W04-3	W04-3:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	140.07	g	6.46	8.247e-07	8	u	273.	0.0800	
TMK	This study	post-Waterberg	W04-3	W04	W04-3	W04-3:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	131.29	g	11.05	6.968e-07	9	u	273.	0.0900	
TMK	This study	post-Waterberg	W04-3	W04	W04-3	W04-3:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	139.3	g	11.19	6.391e-07	10	u	273.	0.1000	
TMK	This study	post-Waterberg	W04-2	W04	W04-2	W04-2:LP-DIR-AF		LT-NO:LP-DIR-AF	54.28	g	14.31	9.978e-06	0	u	273.		
TMK	This study	post-Waterberg	W04-2	W04	W04-2	W04-2:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	153.27	g	-21.35	6.680e-06	1	u	273.	0.0100	
TMK	This study	post-Waterberg	W04-2	W04	W04-2	W04-2:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	164.3	g	-17.46	5.484e-06	2	u	273.	0.0200	
TMK	This study	post-Waterberg	W04-2	W04	W04-2	W04-2:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	166.54	g	-14.26	2.948e-06	3	u	273.	0.0300	
TMK	This study	post-Waterberg	W04-2	W04	W04-2	W04-2:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	168.83	g	-12.42	1.899e-06	4	u	273.	0.0400	
TMK	This study	post-Waterberg	W04-2	W04	W04-2	W04-2:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	170.18	g	-11	1.039e-06	5	u	273.	0.0500	
TMK	This study	post-Waterberg	W04-2	W04	W04-2	W04-2:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	144.06	g	1.27	6.020e-07	6	u	273.	0.0600	
TMK	This study	post-Waterberg	W04-2	W04	W04-2	W04-2:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	121.58	g	-39.75	3.361e-07	7	u	273.	0.0700	
TMK	This study	post-Waterberg	W04-2	W04	W04-2	W04-2:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	134.29	g	0.58	3.773e-07	8	u	273.	0.0800	
TMK	This study	post-Waterberg	W04-2	W04	W04-2	W04-2:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	80.86	g	5.81	6.535e-07	9	u	273.	0.0900	
TMK	This study	post-Waterberg	W04-2	W04	W04-2	W04-2:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	52.09	g	36.77	6.989e-07	10	u	273.	0.1000	
TMK	This study	post-Waterberg	W04-5	W04	W04-5	W04-5:LP-DIR-AF		LT-NO:LP-DIR-AF	149.44	g	-2.91	2.721e-05	0	u	273.		
TMK	This study	post-Waterberg	W04-5	W04	W04-5	W04-5:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	169.64	g	-23.16	5.958e-06	1	u	273.	0.0100	
TMK	This study	post-Waterberg	W04-5	W04	W04-5	W04-5:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	171.59	g	-19.37	2.536e-06	2	u	273.	0.0200	
TMK	This study	post-Waterberg	W04-5	W04	W04-5	W04-5:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	178.07	g	-14.17	1.150e-06	3	u	273.	0.0300	
TMK	This study	post-Waterberg	W04-5	W04	W04-5	W04-5:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	196.57	g	-9.62	6.907e-07	4	u	273.	0.0400	
TMK	This study	post-Waterberg	W04-5	W04	W04-5	W04-5:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	236.01	g	-4.84	4.783e-07	5	u	273.	0.0500	
TMK	This study	post-Waterberg	W04-5	W04	W04-5	W04-5:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	297.5	g	-38.02	1.957e-07	6	u	273.	0.0600	
TMK	This study	post-Waterberg	W04-5	W04	W04-5	W04-5:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	294.79	g	-41.83	3.402e-07	7	u	273.	0.0700	
TMK	This study	post-Waterberg	W04-5	W04	W04-5	W04-5:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	262.83	g	17.23	4.639e-07	8	u	273.	0.0800	
TMK	This study	post-Waterberg	W04-5	W04	W04-5	W04-5:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	271.62	g	8.72	5.690e-07	9	u	273.	0.0900	
TMK	This study	post-Waterberg	W04-5	W04	W04-5	W04-5:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	283.37	g	8.77	5.257e-07	10	u	273.	0.1000	
TMK	This study	post-Waterberg	W04-4	W04	W04-4	W04-4:LP-DIR-AF		LT-NO:LP-DIR-AF	139.67	g	-0.76	2.804e-05	0	u	273.		
TMK	This study	post-Waterberg	W04-4	W04	W04-4	W04-4:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	162.8	g	-16.41	1.113e-05	1	u	273.	0.0100	
TMK	This study	post-Waterberg	W04-4	W04	W04-4	W04-4:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	170.67	g	-12.24	5.773e-06	2	u	273.	0.0200	
TMK	This study	post-Waterberg	W04-4	W04	W04-4	W04-4:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	173.07	g	-11.63	3.422e-06	3	u	273.	0.0300	
TMK	This study	post-Waterberg	W04-4	W04	W04-4	W04-4:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	168.6	g	-8.56	2.288e-06	4	u	273.	0.0400	
TMK	This study	post-Waterberg	W04-4	W04	W04-4	W04-4:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	155.36	g	-4.8	1.526e-06	5	u	273.	0.0500	
TMK	This study	post-Waterberg	W04-4	W04	W04-4	W04-4:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	148.89	g	-13.88	1.161e-06	6	u	273.	0.0600	
TMK	This study	post-Waterberg	W04-4	W04	W04-4	W04-4:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	139.24	g	-14.44	1.058e-06	7	u	273.	0.0700	
TMK	This study	post-Waterberg	W04-4	W04	W04-4	W04-4:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	116.9	g	0.4	9.587e-07	8	u	273.	0.0800	
TMK	This study	post-Waterberg	W04-4	W04	W04-4	W04-4:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	107.94	g	-3	9.071e-07	9	u	273.	0.0900	
TMK	This study	post-Waterberg	W04-4	W04	W04-4	W04-4:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	105.26	g	-0.27	1.006e-06	10	u	273.	0.1000	
TMK	This study	post-Waterberg	W04-7	W04	W04-7	W04-7:LP-DIR-AF		LT-NO:LP-DIR-AF	298.5	g	6.01	1.853e-05	0	u	273.		
TMK	This study	post-Waterberg	W04-7	W04	W04-7	W04-7:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	167.61	g	-24.72	1.513e-05	1	u	273.	0.0100	
TMK	This study	post-Waterberg	W04-7	W04	W04-7	W04-7:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	169.84	g	-20.09	7.999e-06	2	u	273.	0.0200	
TMK	This study	post-Waterberg	W04-7	W04	W04-7	W04-7:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	175.3	g	-17.41	4.165e-06	3	u	273.	0.0300	
TMK	This study	post-Waterberg	W04-7	W04	W04-7	W04-7:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	172.37	g	-11.79	2.165e-06	4	u	273.	0.0400	
TMK	This study	post-Waterberg	W04-7	W04	W04-7	W04-7:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	155.11	g	-15.69	1.258e-06	5	u	273.	0.0500	
TMK	This study	post-Waterberg	W04-7	W04	W04-7	W04-7:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	136.91	g	-25	9.958e-07	6	u	273.	0.0600	
TMK	This study	post-Waterberg	W04-7	W04	W04-7	W04-7:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	101.43	g	-9.51	8.803e-07	7	u	273.	0.0700	
TMK	This study	post-Waterberg	W04-7	W04	W04-7	W04-7:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	90.89	g	14.16	9.092e-07	8	u	273.	0.0800	
TMK	This study	post-Waterberg	W04-7	W04	W04-7	W04-7:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	88.47	g	14.46	8.700e-07	9	u	273.	0.0900	
TMK	This study	post-Waterberg	W04-7	W04	W04-7	W04-7:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	85.56	g	3.43	1.064e-06	10	u	273.	0.1000	
TMK	This study	post-Waterberg	W04-6	W04	W04-6	W04-6:LP-DIR-AF		LT-NO:LP-DIR-AF	151.07	g	-2.1	5.463e-05	0	u	273.		
TMK	This study	post-Waterberg	W04-6	W04	W04-6	W04-6:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	154.61	g	-21.13	1.258e-05	1	u	273.	0.0100	
TMK	This study	post-Waterberg	W04-6	W04	W04-6	W04-6:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	159.57	g	-20.41	5.278e-06	2	u	273.	0.0200	
TMK	This study	post-Waterberg	W04-6	W04	W04-6	W04-6:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	161.32	g	-12.74	2.989e-06	3	u	273.	0.0300	
TMK	This study	post-Waterberg	W04-6	W04	W04-6	W04-6:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	160.5	g	-13.96	1.478e-06	4	u	273.	0.0400	
TMK	This study	post-Waterberg	W04-6	W04	W04-6	W04-6:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	147.17	g	-20.59	9.958e-07	5	u	273.	0.0500	
TMK	This study	post-Waterberg	W04-6	W04	W04-6	W04-6:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	138.04	g	-12.25	5.793e-07	6	u	273.	0.0600	
TMK	This study	post-Waterberg	W04-6	W04	W04-6	W04-6:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	158.86	g	-16.08	3.711e-07	7	u	273.	0.0700	
TMK	This study	post-Waterberg	W04-6	W04	W04-6	W04-6:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	135.04	g	19.86	2.453e-07	8	u	273.	0.0800	
TMK	This study	post-Waterberg	W04-6	W04	W04-6	W04-6:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	27.35	g	43.92	3.196e-07	9	u	273.	0.0900	
TMK	This study	post-Waterberg	W04-6	W04	W04-6	W04-6:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	102.44	g	-3.46	3.464e-07	10	u	273.	0.1000	
TMK	This study	post-Waterberg	W04-9	W04	W04-9	W04-9:LP-DIR-AF		LT-NO:LP-DIR-AF	290.1	g	-2.32	2.536e-05	0	u	273.		
TMK	This study	post-Waterberg	W04-9	W04	W04-9	W04-9:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	172.33	g	-27.02	1.169e-05	1	u	273.	0.0100	
TMK	This study	post-Waterberg	W04-9	W04	W04-9	W04-9:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	168.09	g	-21.81	5.773e-06	2	u	273.	0.0200	
TMK	This study	post-Waterberg	W04-9	W04	W04-9	W04-9:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	168.96	g	-12.74	2.680e-06	3	u	273.	0.0300	
TMK	This study	post-Waterberg	W04-9	W04	W04-9	W04-9:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	163.86	g	-14.75	1.348e-06	4	u	273.	0.0400	
TMK	This study	post-Waterberg	W04-9	W04	W04-9	W04-9:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	149.01	g	-27.13	1.006e-06	5	u	273.	0.0500	
TMK	This study	post-Waterberg	W04-9	W04	W04-9	W04-9:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	126.94	g	-29.88	5.360e-07	6	u	273.	0.0600	
TMK	This study	post-Waterberg	W04-9	W04	W04-9	W04-9:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	128.45	g	-17.88	5.876e-07	7	u	273.	0.0700	
TMK	This study	post-Waterberg	W04-9	W04	W04-9	W04-9:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	91.17	g	12.64	5.237e-07	8	u	273.	0.0800	
TMK	This study	post-Waterberg	W04-9	W04	W04-9	W04-9:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	99.66	g	25.54	6.226e-07	9	u	273.	0.0900	
TMK	This study	post-Waterberg	W04-9	W04	W04-9	W04-9:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	82.31	g	-0.59	5.546e-07	10	u	273.	0.1000	
TMK	This study	post-Waterberg	W04-8	W04	W04-8	W04-8:LP-DIR-AF		LT-NO:LP-DIR-AF	303.56	g	1.52	4.474e-05	0	u	273.		
TMK	This study	post-Waterberg	W04-8	W04	W04-8	W04-8:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	193.4	g	-34.35	1.410e-05	1	u	273.	0.0100	
TMK	This study	post-Waterberg	W04-8	W04	W04-8	W04-8:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	177.17	g	-27.39	1.097e-05	2	u	273.	0.0200	
TMK	This study	post-Waterberg	W04-8	W04	W04-8	W04-8:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	176.18	g	-23.4	6.494e-06	3	u	273.	0.0300	
TMK	This study	post-Waterberg	W04-8	W04	W04-8	W04-8:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	174	g	-21.83	3.938e-06	4	u	273.	0.0400	
TMK	This study	post-Waterberg	W04-8	W04	W04-8	W04-8:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	172.29	g	-16.64	2.247e-06	5	u	273.	0.0500	
TMK	This study	post-Waterberg	W04-8	W04	W04-8	W04-8:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	170.36	g	-21.34	1.664e-06	6	u	273.	0.0600	
TMK	This study	post-Waterberg	W04-8	W04	W04-8	W04-8:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	155.58	g	-21.14	1.204e-06	7	u	273.	0.0700	
TMK	This study	post-Waterberg	W04-8	W04	W04-8	W04-8:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	153.26	g	-5.86	9.319e-07	8	u	273.	0.0800	
TMK	This study	post-Waterberg	W04-8	W04	W04-8	W04-8:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	149.85	g	2.41	9.546e-07	9	u	273.	0.0900	
TMK	This study	post-Waterberg	W04-8	W04	W04-8	W04-8:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	136.83	g	-6.51	6.865e-07	10	u	273.	0.1000	
TMK	This study	post-Waterberg	W05-3	W05	W05-3	W05-3:LP-DIR-AF		LT-NO:LP-DIR-AF	221.12	g	-34.34	8.638e-05	0	u	273.		
TMK	This study	post-Waterberg	W05-3	W05	W05-3	W05-3:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	184.91	g	-3.52	2.412e-05	1	u	273.	0.0100	
TMK	This study	post-Waterberg	W05-3	W05	W05-3	W05-3:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	182.53	g	-4.57	1.301e-05	2	u	273.	0.0200	
TMK	This study	post-Waterberg	W05-3	W05	W05-3	W05-3:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	183.9	g	-0.39	6.453e-06	3	u	273.	0.0300	
TMK	This study	post-Waterberg	W05-3	W05	W05-3	W05-3:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	183.07	g	-2.56	3.196e-06	4	u	273.	0.0400	
TMK	This study	post-Waterberg	W05-3	W05	W05-3	W05-3:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	192.44	g	-0.39	1.012e-06	5	u	273.	0.0600	
TMK	This study	post-Waterberg	W05-3	W05	W05-3	W05-3:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	211.28	g	-2.79	8.309e-07	6	u	273.	0.0700	
TMK	This study	post-Waterberg	W05-3	W05	W05-3	W05-3:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	196.1	g	0.99	5.505e-07	7	u	273.	0.0800	
TMK	This study	post-Waterberg	W05-3	W05	W05-3	W05-3:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	215.82	g	-37.08	6.206e-07	8	u	273.	0.0900	
TMK	This study	post-Waterberg	W05-3	W05	W05-3	W05-3:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	224.38	g	20.24	3.938e-07	9	u	273.	0.1000	
TMK	This study	post-Waterberg	W05-9	W05	W05-9	W05-9:LP-DIR-AF		LT-NO:LP-DIR-AF	156.61	g	-42.35	1.990e-04	0	u	273.		
TMK	This study	post-Waterberg	W05-9	W05	W05-9	W05-9:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	173.51	g	-14	4.185e-05	1	u	273.	0.0100	
TMK	This study	post-Waterberg	W05-9	W05	W05-9	W05-9:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	174.78	g	-5.82	1.744e-05	2	u	273.	0.0200	
TMK	This study	post-Waterberg	W05-9	W05	W05-9	W05-9:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	177.98	g	-8.71	7.814e-06	3	u	273.	0.0300	
TMK	This study	post-Waterberg	W05-9	W05	W05-9	W05-9:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	177.72	g	-5.39	3.670e-06	4	u	273.	0.0400	
TMK	This study	post-Waterberg	W05-9	W05	W05-9	W05-9:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	184.61	g	-20.77	1.326e-06	5	u	273.	0.0600	
TMK	This study	post-Waterberg	W05-9	W05	W05-9	W05-9:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	168.14	g	-4.89	9.092e-07	6	u	273.	0.0700	
TMK	This study	post-Waterberg	W05-9	W05	W05-9	W05-9:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	165.41	g	-32.18	4.082e-07	7	u	273.	0.0800	
TMK	This study	post-Waterberg	W05-9	W05	W05-9	W05-9:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	229.41	g	-10.45	3.031e-07	8	u	273.	0.0900	
TMK	This study	post-Waterberg	W05-9	W05	W05-9	W05-9:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	155.15	g	-46.38	1.831e-07	9	u	273.	0.1000	
TMK	This study	post-Waterberg	W05-4	W05	W05-4	W05-4:LP-DIR-AF		LT-NO:LP-DIR-AF	67.27	g	55.75	2.247e-04	0	u	273.		
TMK	This study	post-Waterberg	W05-4	W05	W05-4	W05-4:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	86.97	g	50.34	4.948e-05	1	u	273.	0.0100	
TMK	This study	post-Waterberg	W05-4	W05	W05-4	W05-4:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	145.06	g	6.77	7.401e-06	2	u	273.	0.0200	
TMK	This study	post-Waterberg	W05-4	W05	W05-4	W05-4:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	168.31	g	-12.13	4.969e-06	3	u	273.	0.0300	
TMK	This study	post-Waterberg	W05-4	W05	W05-4	W05-4:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	173.38	g	-12.91	3.381e-06	4	u	273.	0.0400	
TMK	This study	post-Waterberg	W05-4	W05	W05-4	W05-4:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	180.4	g	-4.37	1.573e-06	5	u	273.	0.0600	
TMK	This study	post-Waterberg	W05-4	W05	W05-4	W05-4:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	192.27	g	-13.63	1.099e-06	6	u	273.	0.0700	
TMK	This study	post-Waterberg	W05-4	W05	W05-4	W05-4:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	177.69	g	-22.95	7.587e-07	7	u	273.	0.0800	
TMK	This study	post-Waterberg	W05-4	W05	W05-4	W05-4:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	201.13	g	-23.97	8.412e-07	8	u	273.	0.0900	
TMK	This study	post-Waterberg	W05-4	W05	W05-4	W05-4:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	193.29	g	-33.1	4.123e-07	9	u	273.	0.1000	
TMK	This study	post-Waterberg	W05-5	W05	W05-5	W05-5:LP-DIR-AF		LT-NO:LP-DIR-AF	70.21	g	51.43	3.814e-04	0	u	273.		
TMK	This study	post-Waterberg	W05-5	W05	W05-5	W05-5:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	97.46	g	44.68	3.484e-05	1	u	273.	0.0100	
TMK	This study	post-Waterberg	W05-5	W05	W05-5	W05-5:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	162.74	g	4.08	7.319e-06	2	u	273.	0.0200	
TMK	This study	post-Waterberg	W05-5	W05	W05-5	W05-5:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	165.85	g	1.09	3.567e-06	3	u	273.	0.0300	
TMK	This study	post-Waterberg	W05-5	W05	W05-5	W05-5:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	169.18	g	2.01	2.206e-06	4	u	273.	0.0400	
TMK	This study	post-Waterberg	W05-5	W05	W05-5	W05-5:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	174.51	g	-21.96	1.132e-06	5	u	273.	0.0600	
TMK	This study	post-Waterberg	W05-5	W05	W05-5	W05-5:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	183.54	g	-5.73	8.535e-07	6	u	273.	0.0700	
TMK	This study	post-Waterberg	W05-5	W05	W05-5	W05-5:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	177.09	g	0.79	1.023e-06	7	u	273.	0.0800	
TMK	This study	post-Waterberg	W05-5	W05	W05-5	W05-5:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	191.6	g	-16.77	8.886e-07	8	u	273.	0.0900	
TMK	This study	post-Waterberg	W05-5	W05	W05-5	W05-5:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	161.07	g	-39.65	4.556e-07	9	u	273.	0.1000	
TMK	This study	post-Waterberg	W05-6	W05	W05-6	W05-6:LP-DIR-AF		LT-NO:LP-DIR-AF	108.4	g	30.89	1.544e-04	0	u	273.		
TMK	This study	post-Waterberg	W05-6	W05	W05-6	W05-6:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	108.79	g	27.28	5.175e-05	1	u	273.	0.0100	
TMK	This study	post-Waterberg	W05-6	W05	W05-6	W05-6:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	141.79	g	-0.25	1.291e-05	2	u	273.	0.0200	
TMK	This study	post-Waterberg	W05-6	W05	W05-6	W05-6:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	169.64	g	-7.05	6.659e-06	3	u	273.	0.0300	
TMK	This study	post-Waterberg	W05-6	W05	W05-6	W05-6:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	179.06	g	-1.24	4.639e-06	4	u	273.	0.0400	
TMK	This study	post-Waterberg	W05-6	W05	W05-6	W05-6:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	186.18	g	11.7	1.965e-06	5	u	273.	0.0600	
TMK	This study	post-Waterberg	W05-6	W05	W05-6	W05-6:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	187.13	g	12.48	1.629e-06	6	u	273.	0.0700	
TMK	This study	post-Waterberg	W05-6	W05	W05-6	W05-6:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	193.08	g	11.08	1.363e-06	7	u	273.	0.0800	
TMK	This study	post-Waterberg	W05-6	W05	W05-6	W05-6:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	195.12	g	12.36	1.202e-06	8	u	273.	0.0900	
TMK	This study	post-Waterberg	W05-6	W05	W05-6	W05-6:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	178.77	g	31.51	8.515e-07	9	u	273.	0.1000	
TMK	This study	post-Waterberg	W05-7	W05	W05-7	W05-7:LP-DIR-AF		LT-NO:LP-DIR-AF	128.38	g	2.72	1.942e-04	0	u	273.		
