tab 	er_expeditions
expedition_description	er_expedition_name	expedition_box_lon_min	expedition_box_lon_max	er_citation_names	expedition_box_lat_max	expedition_box_lat_min
sampling Umkondo sills in southern Botswana to complement the existing number of cooling units	Botswana 2012	25.00	27.50	This study	-22.0	-25.0
>>>>>>>>>>
tab 	er_locations
location_type	er_citation_names	location_end_lat	location_begin_lon	er_location_name	location_description	location_begin_lat	location_end_lon
Region	This study:10.1029/2005JB003897	-25	25.00	Botswana	Region of Umkondo sills in southern Botswana	-22	27.50
>>>>>>>>>>
tab 	er_samples
sample_bed_dip_direction	er_citation_names	sample_lithology	er_site_name	er_sample_name	sample_description	sample_type	sample_azimuth	er_location_name	er_expedition_name	sample_lat	sample_dip	sample_bed_dip	sample_lon	sample_class
T	This study	0	1.40E-01	pmagpy-3.2.1	PW33-7	Botswana	l	-9.6	PW33-7a	9.2	170.80		u	Botswana 2012	"PW33-7a:NRM_demag(T,Hac)0"	0	Palapye Dike	3	1.00E-01	LP-DIR-AF:DE-BFL-A:DA-DIR-GEO
T	This study	0	1.40E-01	pmagpy-3.2.1	PW33-7	Botswana	l	-2.5	PW33-7a	9.2	170.20		u	Botswana 2012	"PW33-7a:NRM_demag(T,Hac)0"	100	Palapye Dike	3	1.00E-01	LP-DIR-AF:DE-BFL-A:DA-DIR-TILT
T	This study	0	1.40E-01	pmagpy-3.2.1	PW33-8	Botswana	l	-13.6	PW33-8a	1.9	257.80		u	Botswana 2012	"PW33-8a:NRM_demag(T,Hac)0"	-1	Palapye Dike	3	1.00E-01	LP-DIR-AF:DE-BFL-A:DA-DIR
T	This study	0	1.40E-01	pmagpy-3.2.1	PW33-8	Botswana	l	-1.8	PW33-8a	1.9	166.70		u	Botswana 2012	"PW33-8a:NRM_demag(T,Hac)0"	0	Palapye Dike	3	1.00E-01	LP-DIR-AF:DE-BFL-A:DA-DIR-GEO
T	This study	0	1.40E-01	pmagpy-3.2.1	PW33-8	Botswana	l	5.6	PW33-8a	1.9	166.90		u	Botswana 2012	"PW33-8a:NRM_demag(T,Hac)0"	100	Palapye Dike	3	1.00E-01	LP-DIR-AF:DE-BFL-A:DA-DIR-TILT
T	This study	2.5	9.00E-02	pmagpy-3.2.1	PW34-1	Botswana	l	-33.7	PW34-1a	2.9	127.30		u	Botswana 2012	"PW34-1a:NRM_demag(T,Hac)0"	-1	Masama 1 Sill	7	3.00E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	2.5	9.00E-02	pmagpy-3.2.1	PW34-1	Botswana	l	-25.9	PW34-1a	2.9	182.90		u	Botswana 2012	"PW34-1a:NRM_demag(T,Hac)0"	0	Masama 1 Sill	7	3.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	2.5	9.00E-02	pmagpy-3.2.1	PW34-1	Botswana	l	-18	PW34-1a	2.9	183.30		u	Botswana 2012	"PW34-1a:NRM_demag(T,Hac)0"	100	Masama 1 Sill	7	3.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	2.3	1.70E-01	pmagpy-3.2.1	PW34-2	Botswana	l	-20.2	PW34-2a	4.1	26.40		u	Botswana 2012	"PW34-2a:NRM_demag(T,Hac)0"	-1	Masama 1 Sill	8	6.00E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	2.3	1.70E-01	pmagpy-3.2.1	PW34-2	Botswana	l	-31.7	PW34-2a	4.1	148.00		u	Botswana 2012	"PW34-2a:NRM_demag(T,Hac)0"	0	Masama 1 Sill	8	6.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	2.3	1.70E-01	pmagpy-3.2.1	PW34-2	Botswana	l	-25.6	PW34-2a	4.1	150.90		u	Botswana 2012	"PW34-2a:NRM_demag(T,Hac)0"	100	Masama 1 Sill	8	6.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	6.5	1.70E-01	pmagpy-3.2.1	PW34-3	Botswana	l	-8.4	PW34-3a	6.3	17.80		u	Botswana 2012	"PW34-3a:NRM_demag(T,Hac)0"	-1	Masama 1 Sill	10	4.00E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	6.5	1.70E-01	pmagpy-3.2.1	PW34-3	Botswana	l	-27.3	PW34-3a	6.3	177.80		u	Botswana 2012	"PW34-3a:NRM_demag(T,Hac)0"	0	Masama 1 Sill	10	4.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	6.5	1.70E-01	pmagpy-3.2.1	PW34-3	Botswana	l	-19.5	PW34-3a	6.3	178.60		u	Botswana 2012	"PW34-3a:NRM_demag(T,Hac)0"	100	Masama 1 Sill	10	4.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	1.4	1.00E-01	pmagpy-3.2.1	PW34-5	Botswana	l	-12.9	PW34-5a	3	97.90		u	Botswana 2012	"PW34-5a:NRM_demag(T,Hac)0"	-1	Masama 1 Sill	10	2.00E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	1.4	1.00E-01	pmagpy-3.2.1	PW34-5	Botswana	l	-10.2	PW34-5a	3	180.30		u	Botswana 2012	"PW34-5a:NRM_demag(T,Hac)0"	0	Masama 1 Sill	10	2.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	1.4	1.00E-01	pmagpy-3.2.1	PW34-5	Botswana	l	-2.4	PW34-5a	3	180.40		u	Botswana 2012	"PW34-5a:NRM_demag(T,Hac)0"	100	Masama 1 Sill	10	2.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	5.5	1.00E-01	pmagpy-3.2.1	PW34-6	Botswana	l	-13.6	PW34-6a	3.5	116.10		u	Botswana 2012	"PW34-6a:NRM_demag(T,Hac)0"	-1	Masama 1 Sill	9	2.50E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	5.5	1.00E-01	pmagpy-3.2.1	PW34-6	Botswana	l	-6.7	PW34-6a	3.5	179.10		u	Botswana 2012	"PW34-6a:NRM_demag(T,Hac)0"	0	Masama 1 Sill	9	2.50E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	5.5	1.00E-01	pmagpy-3.2.1	PW34-6	Botswana	l	1.1	PW34-6a	3.5	179.20		u	Botswana 2012	"PW34-6a:NRM_demag(T,Hac)0"	100	Masama 1 Sill	9	2.50E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	2.1	1.20E-01	pmagpy-3.2.1	PW34-7	Botswana	l	1.5	PW34-7a	6.1	16.90		u	Botswana 2012	"PW34-7a:NRM_demag(T,Hac)0"	-1	Masama 1 Sill	8	4.00E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	2.1	1.20E-01	pmagpy-3.2.1	PW34-7	Botswana	l	-9.1	PW34-7a	6.1	176.00		u	Botswana 2012	"PW34-7a:NRM_demag(T,Hac)0"	0	Masama 1 Sill	8	4.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	2.1	1.20E-01	pmagpy-3.2.1	PW34-7	Botswana	l	-1.3	PW34-7a	6.1	176.20		u	Botswana 2012	"PW34-7a:NRM_demag(T,Hac)0"	100	Masama 1 Sill	8	4.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	8.2	1.20E-01	pmagpy-3.2.1	PW34-8	Botswana	l	-22.1	PW34-8a	3.9	173.70		u	Botswana 2012	"PW34-8a:NRM_demag(T,Hac)0"	-1	Masama 1 Sill	9	3.00E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	8.2	1.20E-01	pmagpy-3.2.1	PW34-8	Botswana	l	-7.2	PW34-8a	3.9	175.30		u	Botswana 2012	"PW34-8a:NRM_demag(T,Hac)0"	0	Masama 1 Sill	9	3.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	8.2	1.20E-01	pmagpy-3.2.1	PW34-8	Botswana	l	0.5	PW34-8a	3.9	175.40		u	Botswana 2012	"PW34-8a:NRM_demag(T,Hac)0"	100	Masama 1 Sill	9	3.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	1.1	1.00E-01	pmagpy-3.2.1	PW34-9	Botswana	l	-10.3	PW34-9a	2.5	296.30		u	Botswana 2012	"PW34-9a:NRM_demag(T,Hac)0"	-1	Masama 1 Sill	9	2.50E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	1.1	1.00E-01	pmagpy-3.2.1	PW34-9	Botswana	l	-17.3	PW34-9a	2.5	177.80		u	Botswana 2012	"PW34-9a:NRM_demag(T,Hac)0"	0	Masama 1 Sill	9	2.50E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	1.1	1.00E-01	pmagpy-3.2.1	PW34-9	Botswana	l	-9.5	PW34-9a	2.5	178.30		u	Botswana 2012	"PW34-9a:NRM_demag(T,Hac)0"	100	Masama 1 Sill	9	2.50E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	1.1	1.40E-01	pmagpy-3.2.1	PW35-2	Botswana	l	-0.4	PW35-2a	2.5	67.10		u	Botswana 2012	"PW35-2a:NRM_demag(T,Hac)0"	-1	Masama 3 Sill	11	2.50E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	1.1	1.40E-01	pmagpy-3.2.1	PW35-2	Botswana	l	-5.4	PW35-2a	2.5	184.30		u	Botswana 2012	"PW35-2a:NRM_demag(T,Hac)0"	0	Masama 3 Sill	11	2.50E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	1.1	1.40E-01	pmagpy-3.2.1	PW35-2	Botswana	l	2.6	PW35-2a	2.5	184.40		u	Botswana 2012	"PW35-2a:NRM_demag(T,Hac)0"	100	Masama 3 Sill	11	2.50E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	0.6	1.00E-01	pmagpy-3.2.1	PW35-3	Botswana	l	6.1	PW35-3a	0.9	34.20		u	Botswana 2012	"PW35-3a:NRM_demag(T,Hac)0"	-1	Masama 3 Sill	9	2.50E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	0.6	1.00E-01	pmagpy-3.2.1	PW35-3	Botswana	l	-6.3	PW35-3a	0.9	183.20		u	Botswana 2012	"PW35-3a:NRM_demag(T,Hac)0"	0	Masama 3 Sill	9	2.50E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	0.6	1.00E-01	pmagpy-3.2.1	PW35-3	Botswana	l	1.6	PW35-3a	0.9	183.20		u	Botswana 2012	"PW35-3a:NRM_demag(T,Hac)0"	100	Masama 3 Sill	9	2.50E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	2	1.70E-01	pmagpy-3.2.1	PW35-4	Botswana	l	0	PW35-4a	1.8	352.80		u	Botswana 2012	"PW35-4a:NRM_demag(T,Hac)0"	-1	Masama 3 Sill	9	5.00E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	2	1.70E-01	pmagpy-3.2.1	PW35-4	Botswana	l	-14.9	PW35-4a	1.8	184.30		u	Botswana 2012	"PW35-4a:NRM_demag(T,Hac)0"	0	Masama 3 Sill	9	5.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	2	1.70E-01	pmagpy-3.2.1	PW35-4	Botswana	l	-6.9	PW35-4a	1.8	184.50		u	Botswana 2012	"PW35-4a:NRM_demag(T,Hac)0"	100	Masama 3 Sill	9	5.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	0.9	1.70E-01	pmagpy-3.2.1	PW35-6	Botswana	l	-0.3	PW35-6a	1.7	53.30		u	Botswana 2012	"PW35-6a:NRM_demag(T,Hac)0"	-1	Masama 3 Sill	9	5.00E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	0.9	1.70E-01	pmagpy-3.2.1	PW35-6	Botswana	l	-12	PW35-6a	1.7	180.00		u	Botswana 2012	"PW35-6a:NRM_demag(T,Hac)0"	0	Masama 3 Sill	9	5.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	0.9	1.70E-01	pmagpy-3.2.1	PW35-6	Botswana	l	-4.2	PW35-6a	1.7	180.20		u	Botswana 2012	"PW35-6a:NRM_demag(T,Hac)0"	100	Masama 3 Sill	9	5.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	1	1.70E-01	pmagpy-3.2.1	PW35-8	Botswana	l	9.9	PW35-8a	1.4	348.10		u	Botswana 2012	"PW35-8a:NRM_demag(T,Hac)0"	-1	Masama 3 Sill	11	3.00E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	1	1.70E-01	pmagpy-3.2.1	PW35-8	Botswana	l	-5.7	PW35-8a	1.4	184.80		u	Botswana 2012	"PW35-8a:NRM_demag(T,Hac)0"	0	Masama 3 Sill	11	3.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	1	1.70E-01	pmagpy-3.2.1	PW35-8	Botswana	l	2.2	PW35-8a	1.4	184.80		u	Botswana 2012	"PW35-8a:NRM_demag(T,Hac)0"	100	Masama 3 Sill	11	3.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	0.1	1.40E-01	pmagpy-3.2.1	PW36-13	Botswana	l	-19.7	PW36-13a	0.6	162.70		u	Botswana 2012	"PW36-13a:NRM_demag(T,Hac)0"	-1	Masama 2 Sill	13	1.50E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	0.1	1.40E-01	pmagpy-3.2.1	PW36-13	Botswana	l	-0.5	PW36-13a	0.6	186.90		u	Botswana 2012	"PW36-13a:NRM_demag(T,Hac)0"	0	Masama 2 Sill	13	1.50E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	0.1	1.40E-01	pmagpy-3.2.1	PW36-13	Botswana	l	7.5	PW36-13a	0.6	186.90		u	Botswana 2012	"PW36-13a:NRM_demag(T,Hac)0"	100	Masama 2 Sill	13	1.50E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	0.7	1.20E-01	pmagpy-3.2.1	PW36-14	Botswana	l	-18.6	PW36-14a	0.9	168.00		u	Botswana 2012	"PW36-14a:NRM_demag(T,Hac)0"	-1	Masama 2 Sill	11	2.00E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	0.7	1.20E-01	pmagpy-3.2.1	PW36-14	Botswana	l	3.9	PW36-14a	0.9	191.00		u	Botswana 2012	"PW36-14a:NRM_demag(T,Hac)0"	0	Masama 2 Sill	11	2.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	0.7	1.20E-01	pmagpy-3.2.1	PW36-14	Botswana	l	11.9	PW36-14a	0.9	191.00		u	Botswana 2012	"PW36-14a:NRM_demag(T,Hac)0"	100	Masama 2 Sill	11	2.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	1.6	1.40E-01	pmagpy-3.2.1	PW36-15	Botswana	l	0.1	PW36-15a	3.1	57.40		u	Botswana 2012	"PW36-15a:NRM_demag(T,Hac)0"	-1	Masama 2 Sill	11	2.50E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	1.6	1.40E-01	pmagpy-3.2.1	PW36-15	Botswana	l	-8	PW36-15a	3.1	184.70		u	Botswana 2012	"PW36-15a:NRM_demag(T,Hac)0"	0	Masama 2 Sill	11	2.50E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	1.6	1.40E-01	pmagpy-3.2.1	PW36-15	Botswana	l	0	PW36-15a	3.1	184.80		u	Botswana 2012	"PW36-15a:NRM_demag(T,Hac)0"	100	Masama 2 Sill	11	2.50E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	2.1	1.20E-01	pmagpy-3.2.1	PW36-1	Botswana	l	-6.5	PW36-1a	1.9	86.80		u	Botswana 2012	"PW36-1a:NRM_demag(T,Hac)0"	-1	Masama 2 Sill	9	3.00E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	2.1	1.20E-01	pmagpy-3.2.1	PW36-1	Botswana	l	-7.1	PW36-1a	1.9	177.40		u	Botswana 2012	"PW36-1a:NRM_demag(T,Hac)0"	0	Masama 2 Sill	9	3.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	2.1	1.20E-01	pmagpy-3.2.1	PW36-1	Botswana	l	0.7	PW36-1a	1.9	177.50		u	Botswana 2012	"PW36-1a:NRM_demag(T,Hac)0"	100	Masama 2 Sill	9	3.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	0.4	1.00E-01	pmagpy-3.2.1	PW36-2	Botswana	l	11.4	PW36-2a	1.3	16.90		u	Botswana 2012	"PW36-2a:NRM_demag(T,Hac)0"	-1	Masama 2 Sill	9	2.50E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	0.4	1.00E-01	pmagpy-3.2.1	PW36-2	Botswana	l	-6.8	PW36-2a	1.3	185.80		u	Botswana 2012	"PW36-2a:NRM_demag(T,Hac)0"	0	Masama 2 Sill	9	2.50E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	0.4	1.00E-01	pmagpy-3.2.1	PW36-2	Botswana	l	1.2	PW36-2a	1.3	185.90		u	Botswana 2012	"PW36-2a:NRM_demag(T,Hac)0"	100	Masama 2 Sill	9	2.50E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	2.5	1.20E-01	pmagpy-3.2.1	PW36-3	Botswana	l	-16.1	PW36-3a	2.7	216.00		u	Botswana 2012	"PW36-3a:NRM_demag(T,Hac)0"	-1	Masama 2 Sill	8	4.00E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	2.5	1.20E-01	pmagpy-3.2.1	PW36-3	Botswana	l	-2.1	PW36-3a	2.7	183.10		u	Botswana 2012	"PW36-3a:NRM_demag(T,Hac)0"	0	Masama 2 Sill	8	4.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	2.5	1.20E-01	pmagpy-3.2.1	PW36-3	Botswana	l	5.8	PW36-3a	2.7	183.10		u	Botswana 2012	"PW36-3a:NRM_demag(T,Hac)0"	100	Masama 2 Sill	8	4.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	1	1.00E-01	pmagpy-3.2.1	PW36-4	Botswana	l	-20.6	PW36-4a	0.4	180.00		u	Botswana 2012	"PW36-4a:NRM_demag(T,Hac)0"	-1	Masama 2 Sill	9	2.50E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	1	1.00E-01	pmagpy-3.2.1	PW36-4	Botswana	l	-5.6	PW36-4a	0.4	182.20		u	Botswana 2012	"PW36-4a:NRM_demag(T,Hac)0"	0	Masama 2 Sill	9	2.50E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	1	1.00E-01	pmagpy-3.2.1	PW36-4	Botswana	l	2.3	PW36-4a	0.4	182.30		u	Botswana 2012	"PW36-4a:NRM_demag(T,Hac)0"	100	Masama 2 Sill	9	2.50E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	3.6	1.70E-01	pmagpy-3.2.1	PW36-5	Botswana	l	-2.8	PW36-5a	3.6	320.10		u	Botswana 2012	"PW36-5a:NRM_demag(T,Hac)0"	-1	Masama 2 Sill	6	8.00E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	3.6	1.70E-01	pmagpy-3.2.1	PW36-5	Botswana	l	-17.2	PW36-5a	3.6	169.70		u	Botswana 2012	"PW36-5a:NRM_demag(T,Hac)0"	0	Masama 2 Sill	6	8.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	3.6	1.70E-01	pmagpy-3.2.1	PW36-5	Botswana	l	-9.7	PW36-5a	3.6	170.30		u	Botswana 2012	"PW36-5a:NRM_demag(T,Hac)0"	100	Masama 2 Sill	6	8.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	51.9	6.00E-02	pmagpy-3.2.1	PW11-1	Botswana	l	-5.6	PW11-1a	5.9	60.90		u	Botswana 2012	"PW11-1a:NRM_demag(T,Hac)0"	-1	Suping Sill	7	1.50E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	51.9	6.00E-02	pmagpy-3.2.1	PW11-1	Botswana	l	-15.4	PW11-1a	5.9	172.20		u	Botswana 2012	"PW11-1a:NRM_demag(T,Hac)0"	0	Suping Sill	7	1.50E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	51.9	6.00E-02	pmagpy-3.2.1	PW11-1	Botswana	l	-11.9	PW11-1a	5.9	169.90		u	Botswana 2012	"PW11-1a:NRM_demag(T,Hac)0"	100	Suping Sill	7	1.50E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	44.4	6.00E-02	pmagpy-3.2.1	PW11-2	Botswana	l	12.6	PW11-2a	9	66.90		u	Botswana 2012	"PW11-2a:NRM_demag(T,Hac)0"	-1	Suping Sill	7	1.50E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	44.4	6.00E-02	pmagpy-3.2.1	PW11-2	Botswana	l	2.9	PW11-2a	9	172.10		u	Botswana 2012	"PW11-2a:NRM_demag(T,Hac)0"	0	Suping Sill	7	1.50E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	44.4	6.00E-02	pmagpy-3.2.1	PW11-2	Botswana	l	6.1	PW11-2a	9	172.80		u	Botswana 2012	"PW11-2a:NRM_demag(T,Hac)0"	100	Suping Sill	7	1.50E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	27.3	7.00E-02	pmagpy-3.2.1	PW11-3	Botswana	l	-8.3	PW11-3a	6.8	65.20		u	Botswana 2012	"PW11-3a:NRM_demag(T,Hac)0"	-1	Suping Sill	8	1.50E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	27.3	7.00E-02	pmagpy-3.2.1	PW11-3	Botswana	l	-16.8	PW11-3a	6.8	170.00		u	Botswana 2012	"PW11-3a:NRM_demag(T,Hac)0"	0	Suping Sill	8	1.50E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	27.3	7.00E-02	pmagpy-3.2.1	PW11-3	Botswana	l	-13	PW11-3a	6.8	167.60		u	Botswana 2012	"PW11-3a:NRM_demag(T,Hac)0"	100	Suping Sill	8	1.50E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	44.7	6.00E-02	pmagpy-3.2.1	PW11-4	Botswana	l	0.3	PW11-4a	10.9	92.70		u	Botswana 2012	"PW11-4a:NRM_demag(T,Hac)0"	-1	Suping Sill	6	2.00E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	44.7	6.00E-02	pmagpy-3.2.1	PW11-4	Botswana	l	0.9	PW11-4a	10.9	181.00		u	Botswana 2012	"PW11-4a:NRM_demag(T,Hac)0"	0	Suping Sill	6	2.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	44.7	6.00E-02	pmagpy-3.2.1	PW11-4	Botswana	l	2.6	PW11-4a	10.9	181.30		u	Botswana 2012	"PW11-4a:NRM_demag(T,Hac)0"	100	Suping Sill	6	2.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	39	7.00E-02	pmagpy-3.2.1	PW11-5	Botswana	l	-8	PW11-5a	11.2	229.20		u	Botswana 2012	"PW11-5a:NRM_demag(T,Hac)0"	-1	Suping Sill	5	2.00E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	39	7.00E-02	pmagpy-3.2.1	PW11-5	Botswana	l	1.9	PW11-5a	11.2	180.70		u	Botswana 2012	"PW11-5a:NRM_demag(T,Hac)0"	0	Suping Sill	5	2.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	39	7.00E-02	pmagpy-3.2.1	PW11-5	Botswana	l	3.7	PW11-5a	11.2	181.10		u	Botswana 2012	"PW11-5a:NRM_demag(T,Hac)0"	100	Suping Sill	5	2.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	40.4	5.00E-02	pmagpy-3.2.1	PW11-6	Botswana	l	0.7	PW11-6a	12.2	264.20		u	Botswana 2012	"PW11-6a:NRM_demag(T,Hac)0"	-1	Suping Sill	5	2.00E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	40.4	5.00E-02	pmagpy-3.2.1	PW11-6	Botswana	l	1.7	PW11-6a	12.2	195.70		u	Botswana 2012	"PW11-6a:NRM_demag(T,Hac)0"	0	Suping Sill	5	2.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	40.4	5.00E-02	pmagpy-3.2.1	PW11-6	Botswana	l	0.9	PW11-6a	12.2	195.90		u	Botswana 2012	"PW11-6a:NRM_demag(T,Hac)0"	100	Suping Sill	5	2.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	21.6	3.00E-02	pmagpy-3.2.1	PW11-7	Botswana	l	-19.1	PW11-7a	1.6	223.00		u	Botswana 2012	"PW11-7a:NRM_demag(T,Hac)0"	-1	Suping Sill	4	1.50E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	21.6	3.00E-02	pmagpy-3.2.1	PW11-7	Botswana	l	-10.1	PW11-7a	1.6	194.50		u	Botswana 2012	"PW11-7a:NRM_demag(T,Hac)0"	0	Suping Sill	4	1.50E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	21.6	3.00E-02	pmagpy-3.2.1	PW11-7	Botswana	l	-10.5	PW11-7a	1.6	192.70		u	Botswana 2012	"PW11-7a:NRM_demag(T,Hac)0"	100	Suping Sill	4	1.50E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	49.3	4.00E-02	pmagpy-3.2.1	PW11-8	Botswana	l	-32.3	PW11-8a	3.3	236.80		u	Botswana 2012	"PW11-8a:NRM_demag(T,Hac)0"	-1	Suping Sill	5	1.50E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	49.3	4.00E-02	pmagpy-3.2.1	PW11-8	Botswana	l	-21.4	PW11-8a	3.3	199.30		u	Botswana 2012	"PW11-8a:NRM_demag(T,Hac)0"	0	Suping Sill	5	1.50E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	49.3	4.00E-02	pmagpy-3.2.1	PW11-8	Botswana	l	-22.5	PW11-8a	3.3	195.30		u	Botswana 2012	"PW11-8a:NRM_demag(T,Hac)0"	100	Suping Sill	5	1.50E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	4	1.00E-01	pmagpy-3.2.1	PW37-10	Botswana	l	-15.6	PW37-10a	1.8	132.40		u	Botswana 2012	"PW37-10a:NRM_demag(T,Hac)0"	-1	Masama 3 Sill	10	2.00E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	4	1.00E-01	pmagpy-3.2.1	PW37-10	Botswana	l	-3.2	PW37-10a	1.8	188.80		u	Botswana 2012	"PW37-10a:NRM_demag(T,Hac)0"	0	Masama 3 Sill	10	2.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	4	1.00E-01	pmagpy-3.2.1	PW37-10	Botswana	l	4.8	PW37-10a	1.8	188.70		u	Botswana 2012	"PW37-10a:NRM_demag(T,Hac)0"	100	Masama 3 Sill	10	2.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	0.8	1.40E-01	pmagpy-3.2.1	PW37-1	Botswana	l	0	PW37-1a	0.8	74.00		u	Botswana 2012	"PW37-1a:NRM_demag(T,Hac)0"	-1	Masama 3 Sill	12	2.00E-02	LP-DIR-AF:DE-BFL:DA-DIR
