tab 	pmag_specimens																				
er_citation_names	er_expedition_name	er_site_name	er_sample_name	er_location_name	er_specimen_name	magic_experiment_names	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_step_max	measurement_step_min	measurement_step_unit	specimen_alpha95	specimen_correction	specimen_dang	specimen_dec	specimen_direction_type	specimen_inc	specimen_mad	specimen_n	specimen_tilt_correction
This study	Botswana 2012	Manyana Sill	PW3-11	Botswana	PW3-11a	"PW3-11a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	7.00E-02	3.00E-02	T		u	2.6	106.4	l	-20.1	0.4	5	0
This study	Botswana 2012	Manyana Sill	PW3-11	Botswana	PW3-11a	"PW3-11a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	7.00E-02	3.00E-02	T		u	2.6	107.5	l	-16.5	0.4	5	100
This study	Botswana 2012	Manyana Sill	PW3-13	Botswana	PW3-13a	"PW3-13a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	6.00E-02	2.00E-02	T		u	0.4	155.2	l	-13.9	1.2	6	-1
This study	Botswana 2012	Manyana Sill	PW3-13	Botswana	PW3-13a	"PW3-13a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	6.00E-02	2.00E-02	T		u	0.4	187.2	l	-0.3	1.2	6	0
This study	Botswana 2012	Manyana Sill	PW3-13	Botswana	PW3-13a	"PW3-13a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	6.00E-02	2.00E-02	T		u	0.4	187.3	l	3.8	1.2	6	100
This study	Botswana 2012	Manyana Sill	PW3-15	Botswana	PW3-15a	"PW3-15a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	1.70E-01	5.00E-02	T		u	0.8	259.3	l	28.2	2.1	9	-1
This study	Botswana 2012	Manyana Sill	PW3-15	Botswana	PW3-15a	"PW3-15a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	1.70E-01	5.00E-02	T		u	0.8	352.6	l	18.8	2.1	9	0
This study	Botswana 2012	Manyana Sill	PW3-15	Botswana	PW3-15a	"PW3-15a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	1.70E-01	5.00E-02	T		u	0.8	352	l	14.2	2.1	9	100
This study	Botswana 2012	Manyana Sill	PW3-1	Botswana	PW3-1a	"PW3-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	9.00E-02	2.50E-02	T		u	1.1	32.8	l	49	1.9	8	-1
This study	Botswana 2012	Manyana Sill	PW3-1	Botswana	PW3-1a	"PW3-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	9.00E-02	2.50E-02	T		u	1.1	18.4	l	-17	1.9	8	0
This study	Botswana 2012	Manyana Sill	PW3-1	Botswana	PW3-1a	"PW3-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	9.00E-02	2.50E-02	T		u	1.1	19.7	l	-20.3	1.9	8	100
This study	Botswana 2012	Manyana Sill	PW3-2	Botswana	PW3-2a	"PW3-2a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	1.70E-01	5.00E-02	T		u	2.6	21.2	l	42	2.4	9	-1
This study	Botswana 2012	Manyana Sill	PW3-2	Botswana	PW3-2a	"PW3-2a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	1.70E-01	5.00E-02	T		u	2.6	19.1	l	-27.8	2.4	9	0
This study	Botswana 2012	Manyana Sill	PW3-2	Botswana	PW3-2a	"PW3-2a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	1.70E-01	5.00E-02	T		u	2.6	21.2	l	-31	2.4	9	100
This study	Botswana 2012	Manyana Sill	PW3-4	Botswana	PW3-4a	"PW3-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	1.00E-01	2.50E-02	T		u	1.9	321.5	l	-17.2	1	9	-1
This study	Botswana 2012	Manyana Sill	PW3-4	Botswana	PW3-4a	"PW3-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	1.00E-01	2.50E-02	T		u	1.9	358.9	l	-21.1	1	9	0
This study	Botswana 2012	Manyana Sill	PW3-4	Botswana	PW3-4a	"PW3-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	1.00E-01	2.50E-02	T		u	1.9	359.9	l	-25.4	1	9	100
This study	Botswana 2012	Manyana Sill	PW3-7	Botswana	PW3-7a	"PW3-7a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	1.70E-01	1.00E-01	T		u	1.9	97.7	l	53	0.8	4	-1
This study	Botswana 2012	Manyana Sill	PW3-7	Botswana	PW3-7a	"PW3-7a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	1.70E-01	1.00E-01	T		u	1.9	61	l	31.6	0.8	4	0
This study	Botswana 2012	Manyana Sill	PW3-7	Botswana	PW3-7a	"PW3-7a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	1.70E-01	1.00E-01	T		u	1.9	57.9	l	31.5	0.8	4	100
This study	Botswana 2012	Manyana Sill	PW3-8	Botswana	PW3-8a	"PW3-8a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	1.70E-01	1.00E-01	T		u	2.6	16.5	l	25.5	1.3	4	-1
This study	Botswana 2012	Manyana Sill	PW3-8	Botswana	PW3-8a	"PW3-8a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	1.70E-01	1.00E-01	T		u	2.6	21.5	l	-18.9	1.3	4	0
This study	Botswana 2012	Manyana Sill	PW3-8	Botswana	PW3-8a	"PW3-8a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	1.70E-01	1.00E-01	T		u	2.6	23	l	-22	1.3	4	100
This study	Botswana 2012	Moijabana Sill	PW30-10	Botswana	PW30-10a	"PW30-10a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	1.40E-01	8.00E-02	T		u	24.7	60	l	16	11.7	5	-1
This study	Botswana 2012	Moijabana Sill	PW30-10	Botswana	PW30-10a	"PW30-10a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	1.40E-01	8.00E-02	T		u	24.7	198.2	l	4.9	11.7	5	0
This study	Botswana 2012	Moijabana Sill	PW30-10	Botswana	PW30-10a	"PW30-10a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	1.40E-01	8.00E-02	T		u	24.7	198.2	l	4.9	11.7	5	100
This study	Botswana 2012	Moijabana Sill	PW30-11	Botswana	PW30-11a	"PW30-11a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	1.20E-01	6.00E-02	T		u	24.6	65.1	l	-5.4	12.5	6	-1
This study	Botswana 2012	Moijabana Sill	PW30-11	Botswana	PW30-11a	"PW30-11a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	1.20E-01	6.00E-02	T		u	24.6	197.3	l	-13.4	12.5	6	0
This study	Botswana 2012	Moijabana Sill	PW30-11	Botswana	PW30-11a	"PW30-11a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	1.20E-01	6.00E-02	T		u	24.6	197.3	l	-13.4	12.5	6	100
This study	Botswana 2012	Moijabana Sill	PW30-1	Botswana	PW30-1a	"PW30-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	1.70E-01	7.00E-02	T		u	19.1	25.4	l	63.9	13.6	7	-1
This study	Botswana 2012	Moijabana Sill	PW30-1	Botswana	PW30-1a	"PW30-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	1.70E-01	7.00E-02	T		u	19.1	163.2	l	-4.8	13.6	7	0
This study	Botswana 2012	Moijabana Sill	PW30-1	Botswana	PW30-1a	"PW30-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	1.70E-01	7.00E-02	T		u	19.1	163.2	l	-4.8	13.6	7	100
This study	Botswana 2012	Moijabana Sill	PW30-4	Botswana	PW30-4a	"PW30-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	6.00E-02	2.00E-02	T		u	4.7	349.2	l	1.9	1.8	6	-1
This study	Botswana 2012	Moijabana Sill	PW30-4	Botswana	PW30-4a	"PW30-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	6.00E-02	2.00E-02	T		u	4.7	356.4	l	-21.6	1.8	6	0
This study	Botswana 2012	Moijabana Sill	PW30-4	Botswana	PW30-4a	"PW30-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	6.00E-02	2.00E-02	T		u	4.7	356.4	l	-21.6	1.8	6	100
This study	Botswana 2012	Moijabana Sill	PW30-5	Botswana	PW30-5a	"PW30-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	3.00E-02	5.00E-03	T		u	4.2	6.7	l	15.5	0.8	7	-1
This study	Botswana 2012	Moijabana Sill	PW30-5	Botswana	PW30-5a	"PW30-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	3.00E-02	5.00E-03	T		u	4.2	7.9	l	-8.4	0.8	7	0
This study	Botswana 2012	Moijabana Sill	PW30-5	Botswana	PW30-5a	"PW30-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	3.00E-02	5.00E-03	T		u	4.2	7.9	l	-8.4	0.8	7	100
This study	Botswana 2012	Moijabana Sill	PW30-7	Botswana	PW30-7a	"PW30-7a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	1.70E-01	8.00E-02	T		u	13.6	28.2	l	-7.1	4.2	6	-1
This study	Botswana 2012	Moijabana Sill	PW30-7	Botswana	PW30-7a	"PW30-7a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	1.70E-01	8.00E-02	T		u	13.6	192	l	-26.2	4.2	6	0
This study	Botswana 2012	Moijabana Sill	PW30-7	Botswana	PW30-7a	"PW30-7a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	1.70E-01	8.00E-02	T		u	13.6	192	l	-26.2	4.2	6	100
This study	Botswana 2012	Moijabana Sill	PW30-8	Botswana	PW30-8a	"PW30-8a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	1.70E-01	6.00E-02	T		u	1.1	280.7	l	-50.1	4.5	8	-1
This study	Botswana 2012	Moijabana Sill	PW30-8	Botswana	PW30-8a	"PW30-8a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	1.70E-01	6.00E-02	T		u	1.1	34.8	l	-50.8	4.5	8	0
This study	Botswana 2012	Moijabana Sill	PW30-8	Botswana	PW30-8a	"PW30-8a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	1.70E-01	6.00E-02	T		u	1.1	34.8	l	-50.8	4.5	8	100
This study	Botswana 2012	Moijabana Sill	PW30-9	Botswana	PW30-9a	"PW30-9a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	1.70E-01	5.00E-02	T		u	24.6	82.4	l	-6.8	9.6	8	-1
This study	Botswana 2012	Moijabana Sill	PW30-9	Botswana	PW30-9a	"PW30-9a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	1.70E-01	5.00E-02	T		u	24.6	196	l	-9.2	9.6	8	0
This study	Botswana 2012	Moijabana Sill	PW30-9	Botswana	PW30-9a	"PW30-9a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	1.70E-01	5.00E-02	T		u	24.6	196	l	-9.2	9.6	8	100
This study	Botswana 2012	Mokgware Sill	PW31-10	Botswana	PW31-10a	"PW31-10a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	1.70E-01	5.00E-02	T		u	23	47	l	43.1	8.3	9	-1
This study	Botswana 2012	Mokgware Sill	PW31-10	Botswana	PW31-10a	"PW31-10a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	1.70E-01	5.00E-02	T		u	23	205.3	l	10.9	8.3	9	0
This study	Botswana 2012	Mokgware Sill	PW31-10	Botswana	PW31-10a	"PW31-10a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	1.70E-01	5.00E-02	T		u	23	204.6	l	12.6	8.3	9	100
This study	Botswana 2012	Mokgware Sill	PW31-11	Botswana	PW31-11a	"PW31-11a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	1.70E-01	6.00E-02	T		u	9.7	35.4	l	29.9	16.1	7	-1
This study	Botswana 2012	Mokgware Sill	PW31-11	Botswana	PW31-11a	"PW31-11a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	1.70E-01	6.00E-02	T		u	9.7	192.3	l	-3.3	16.1	7	0
This study	Botswana 2012	Mokgware Sill	PW31-11	Botswana	PW31-11a	"PW31-11a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	1.70E-01	6.00E-02	T		u	9.7	192.5	l	-2.4	16.1	7	100
This study	Botswana 2012	Mokgware Sill	PW31-12	Botswana	PW31-12a	"PW31-12a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	1.70E-01	7.00E-02	T		u	16.2	16.3	l	21.5	7.1	7	-1
This study	Botswana 2012	Mokgware Sill	PW31-12	Botswana	PW31-12a	"PW31-12a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	1.70E-01	7.00E-02	T		u	16.2	186.8	l	-11.3	7.1	7	0
This study	Botswana 2012	Mokgware Sill	PW31-12	Botswana	PW31-12a	"PW31-12a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	1.70E-01	7.00E-02	T		u	16.2	187.6	l	-10.8	7.1	7	100
This study	Botswana 2012	Mokgware Sill	PW31-13	Botswana	PW31-13a	"PW31-13a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	1.70E-01	6.00E-02	T		u	18	64.3	l	9.9	19.1	5	-1
This study	Botswana 2012	Mokgware Sill	PW31-13	Botswana	PW31-13a	"PW31-13a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	1.70E-01	6.00E-02	T		u	18	207.5	l	-3.7	19.1	5	0
This study	Botswana 2012	Mokgware Sill	PW31-13	Botswana	PW31-13a	"PW31-13a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	1.70E-01	6.00E-02	T		u	18	207.6	l	-1.9	19.1	5	100
This study	Botswana 2012	Mokgware Sill	PW31-14	Botswana	PW31-14a	"PW31-14a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	1.40E-01	5.00E-02	T		u	2.3	119.8	l	-6.2	14.8	7	-1
This study	Botswana 2012	Mokgware Sill	PW31-14	Botswana	PW31-14a	"PW31-14a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	1.40E-01	5.00E-02	T		u	2.3	200.6	l	11.3	14.8	7	0
This study	Botswana 2012	Mokgware Sill	PW31-14	Botswana	PW31-14a	"PW31-14a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	1.40E-01	5.00E-02	T		u	2.3	199.8	l	12.7	14.8	7	100
This study	Botswana 2012	Mokgware Sill	PW31-15	Botswana	PW31-15a	"PW31-15a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	1.70E-01	5.00E-02	T		u	16.2	65	l	12.3	12.5	8	-1
This study	Botswana 2012	Mokgware Sill	PW31-15	Botswana	PW31-15a	"PW31-15a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	1.70E-01	5.00E-02	T		u	16.2	199.7	l	4.7	12.5	8	0
This study	Botswana 2012	Mokgware Sill	PW31-15	Botswana	PW31-15a	"PW31-15a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	1.70E-01	5.00E-02	T		u	16.2	199.3	l	6.1	12.5	8	100
This study	Botswana 2012	Mokgware Sill	PW31-16	Botswana	PW31-16a	"PW31-16a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	1.40E-01	8.00E-02	T		u	11.2	63.1	l	17.9	18.5	5	-1
This study	Botswana 2012	Mokgware Sill	PW31-16	Botswana	PW31-16a	"PW31-16a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	1.40E-01	8.00E-02	T		u	11.2	183.6	l	-2.4	18.5	5	0
This study	Botswana 2012	Mokgware Sill	PW31-16	Botswana	PW31-16a	"PW31-16a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	1.40E-01	8.00E-02	T		u	11.2	183.8	l	-2.2	18.5	5	100
This study	Botswana 2012	Mokgware Sill	PW31-17	Botswana	PW31-17a	"PW31-17a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	1.00E-01	4.00E-02	T		u	4.5	131.3	l	-4.2	11	7	-1
This study	Botswana 2012	Mokgware Sill	PW31-17	Botswana	PW31-17a	"PW31-17a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	1.00E-01	4.00E-02	T		u	4.5	203.1	l	12.2	11	7	0
This study	Botswana 2012	Mokgware Sill	PW31-17	Botswana	PW31-17a	"PW31-17a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	1.00E-01	4.00E-02	T		u	4.5	202.2	l	13.7	11	7	100
This study	Botswana 2012	Sepatamorire Hill Sill	PW32-11	Botswana	PW32-11a	"PW32-11a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	1.20E-01	3.00E-02	T		u	21.5	241.6	l	5.7	13.3	8	-1
This study	Botswana 2012	Sepatamorire Hill Sill	PW32-11	Botswana	PW32-11a	"PW32-11a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	1.20E-01	3.00E-02	T		u	21.5	199.3	l	10.4	13.3	8	0
This study	Botswana 2012	Sepatamorire Hill Sill	PW32-11	Botswana	PW32-11a	"PW32-11a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	1.20E-01	3.00E-02	T		u	21.5	199.3	l	10.4	13.3	8	100
This study	Botswana 2012	Sepatamorire Hill Sill	PW32-13	Botswana	PW32-13a	"PW32-13a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	1.20E-01	2.50E-02	T		u	3.1	263.8	l	-15	16.1	9	-1
This study	Botswana 2012	Sepatamorire Hill Sill	PW32-13	Botswana	PW32-13a	"PW32-13a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	1.20E-01	2.50E-02	T		u	3.1	183.5	l	2.3	16.1	9	0
This study	Botswana 2012	Sepatamorire Hill Sill	PW32-13	Botswana	PW32-13a	"PW32-13a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	1.20E-01	2.50E-02	T		u	3.1	183.5	l	2.3	16.1	9	100
This study	Botswana 2012	Sepatamorire Hill Sill	PW32-18	Botswana	PW32-18a	"PW32-18a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL-A:DA-DIR	pmagpy-3.2.1	4.00E-02	1.50E-02	T		u	0	266.2	l	2.3	7.7	3	-1
This study	Botswana 2012	Sepatamorire Hill Sill	PW32-18	Botswana	PW32-18a	"PW32-18a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL-A:DA-DIR-GEO	pmagpy-3.2.1	4.00E-02	1.50E-02	T		u	0	217.4	l	4	7.7	3	0
This study	Botswana 2012	Sepatamorire Hill Sill	PW32-18	Botswana	PW32-18a	"PW32-18a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL-A:DA-DIR-TILT	pmagpy-3.2.1	4.00E-02	1.50E-02	T		u	0	217.4	l	4	7.7	3	100
This study	Botswana 2012	Sepatamorire Hill Sill	PW32-21	Botswana	PW32-21a	"PW32-21a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	1.40E-01	3.00E-02	T		u	5.1	229.2	l	-44.8	20.5	10	-1
This study	Botswana 2012	Sepatamorire Hill Sill	PW32-21	Botswana	PW32-21a	"PW32-21a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	1.40E-01	3.00E-02	T		u	5.1	184	l	0.3	20.5	10	0
This study	Botswana 2012	Sepatamorire Hill Sill	PW32-21	Botswana	PW32-21a	"PW32-21a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	1.40E-01	3.00E-02	T		u	5.1	184	l	0.3	20.5	10	100
This study	Botswana 2012	Sepatamorire Hill Sill	PW32-5	Botswana	PW32-5a	"PW32-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	1.70E-01	6.00E-02	T		u	1.8	341.6	l	18.9	14.2	7	-1
This study	Botswana 2012	Sepatamorire Hill Sill	PW32-5	Botswana	PW32-5a	"PW32-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	1.70E-01	6.00E-02	T		u	1.8	193	l	-8.7	14.2	7	0
This study	Botswana 2012	Sepatamorire Hill Sill	PW32-5	Botswana	PW32-5a	"PW32-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	1.70E-01	6.00E-02	T		u	1.8	193	l	-8.7	14.2	7	100
This study	Botswana 2012	Sepatamorire Hill Sill	PW32-6	Botswana	PW32-6a	"PW32-6a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	1.70E-01	5.00E-02	T		u	10.9	296.2	l	56.4	13.3	8	-1
This study	Botswana 2012	Sepatamorire Hill Sill	PW32-6	Botswana	PW32-6a	"PW32-6a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	1.70E-01	5.00E-02	T		u	10.9	183.2	l	3.2	13.3	8	0
This study	Botswana 2012	Sepatamorire Hill Sill	PW32-6	Botswana	PW32-6a	"PW32-6a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	1.70E-01	5.00E-02	T		u	10.9	183.2	l	3.2	13.3	8	100
This study	Botswana 2012	Sepatamorire Hill Sill	PW32-7	Botswana	PW32-7a	"PW32-7a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	1.70E-01	3.00E-02	T		u	5.9	271.7	l	60.8	11.6	9	-1
This study	Botswana 2012	Sepatamorire Hill Sill	PW32-7	Botswana	PW32-7a	"PW32-7a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	1.70E-01	3.00E-02	T		u	5.9	198	l	-0.8	11.6	9	0
