tab 	magic_measurements																										
er_citation_names	er_expedition_name	er_site_name	er_sample_name	er_location_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_csd	measurement_date	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_pos_z	measurement_positions	measurement_standard	measurement_temp	measurement_x_sd	measurement_y_sd	measurement_z_sd	treatment_ac_field	treatment_dc_field	treatment_temp
This study	Botswana 2012	Phage Sill	PW29-3	Botswana	PW29-3b	PW29-3b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.5	2014:03:31:12:11:34	199.6		g	42.9	3.67E-06	5		1		273	5.05E-08	2.22E-07	2.65E-08	0	0	473
This study	Botswana 2012	Phage Sill	PW29-3	Botswana	PW29-3b	PW29-3b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.1	2014:04:02:14:03:14	197.9		g	43.1	3.49E-06	6		1		273	5.25E-08	1.81E-07	2.28E-08	0	0	523
This study	Botswana 2012	Phage Sill	PW29-3	Botswana	PW29-3b	PW29-3b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	2	2014:04:15:12:10:11	198.6		g	43.2	3.34E-06	7		1		273	2.89E-08	1.11E-07	2.24E-08	0	0	573
This study	Botswana 2012	Phage Sill	PW29-3	Botswana	PW29-3b	PW29-3b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	0.7	2014:04:22:13:58:56	198.6		g	43.4	3.14E-06	8		1		273	9.43E-09	3.49E-08	1.90E-08	0	0	623
This study	Botswana 2012	Phage Sill	PW29-3	Botswana	PW29-3b	PW29-3b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	3	2014:04:28:11:04:42	200.5		g	43.6	2.92E-06	9		1		273	4.71E-08	1.43E-07	1.89E-08	0	0	673
This study	Botswana 2012	Phage Sill	PW29-3	Botswana	PW29-3b	PW29-3b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	2	2014:04:30:15:21:52	198.5		g	44	2.72E-06	10		1		273	2.82E-08	9.21E-08	1.62E-08	0	0	698
This study	Botswana 2012	Phage Sill	PW29-3	Botswana	PW29-3b	PW29-3b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.5	2014:05:02:18:47:35	199.3		g	44.5	2.50E-06	11		1		273	2.68E-08	1.07E-07	1.54E-08	0	0	723
This study	Botswana 2012	Phage Sill	PW29-3	Botswana	PW29-3b	PW29-3b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	4.5	2014:05:05:12:59:07	204.2		g	44.9	2.21E-06	12		1		273	6.15E-08	1.65E-07	1.48E-08	0	0	748
This study	Botswana 2012	Phage Sill	PW29-3	Botswana	PW29-3b	PW29-3b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	0.5	2014:05:07:19:27:07	198.3		g	45.9	1.90E-06	13		1		273	1.22E-08	1.26E-08	1.33E-08	0	0	773
This study	Botswana 2012	Phage Sill	PW29-3	Botswana	PW29-3b	PW29-3b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.8	2014:05:27:16:17:52	199.8		g	47	1.62E-06	14		1		273	2.04E-08	1.06E-07	1.20E-08	0	0	793
This study	Botswana 2012	Phage Sill	PW29-3	Botswana	PW29-3b	PW29-3b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	0.7	2014:06:09:16:21:28	199.6		g	47.2	1.33E-06	15		1		273	2.15E-09	1.50E-08	8.62E-09	0	0	813
This study	Botswana 2012	Phage Sill	PW29-3	Botswana	PW29-3b	PW29-3b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	1	2014:06:13:15:10:09	198		g	50.6	9.16E-07	16		1		273	2.31E-09	1.64E-08	6.09E-09	0	0	823
This study	Botswana 2012	Phage Sill	PW29-3	Botswana	PW29-3b	PW29-3b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.4	2014:06:24:16:59:51	177.7		g	62.4	3.39E-07	17		1		273	5.33E-09	6.13E-09	3.04E-09	0	0	833
This study	Botswana 2012	Phage Sill	PW29-3	Botswana	PW29-3b	PW29-3b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.4	2014:06:25:17:37:07	144		g	64.2	1.76E-07	18		1		273	4.01E-09	1.54E-09	1.70E-09	0	0	836
This study	Botswana 2012	Phage Sill	PW29-3	Botswana	PW29-3b	PW29-3b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.5	2014:07:01:17:04:26	100.1		g	64.8	1.04E-07	19		1		273	2.68E-09	6.36E-10	7.86E-10	0	0	839
This study	Botswana 2012	Phage Sill	PW29-3	Botswana	PW29-3b	PW29-3b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.2	2014:07:03:15:17:19	85.5		g	61.1	6.67E-08	20		1		273	2.43E-09	8.75E-10	6.34E-10	0	0	842
This study	Botswana 2012	Phage Sill	PW29-3	Botswana	PW29-3b	PW29-3b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.8	2014:07:08:14:59:48	87.7		g	54.5	4.60E-08	21		1		273	2.12E-09	7.73E-10	3.34E-10	0	0	845
This study	Botswana 2012	Phage Sill	PW29-4	Botswana	PW29-4b	PW29-4b:LP-DIR-T	UC-Hargraves	LT-NO:DE-VM:LP-DIR-T	pmagpy-2.233	114.5	2014:03:04:13:06:13	269.5		g	6.5	2.73E-05	1		2		273	9.32E-07	4.93E-08	1.65E-07	0	0	273
This study	Botswana 2012	Phage Sill	PW29-4	Botswana	PW29-4b	PW29-4b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.5	2014:03:07:17:01:48	274.4		g	3.8	1.68E-05	2		1		273	7.28E-07	5.31E-08	1.59E-07	0	0	323
This study	Botswana 2012	Phage Sill	PW29-4	Botswana	PW29-4b	PW29-4b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.1	2014:03:14:14:20:02	274.7		g	3.7	1.66E-05	3		1		273	8.84E-07	6.21E-08	1.70E-07	0	0	373
This study	Botswana 2012	Phage Sill	PW29-4	Botswana	PW29-4b	PW29-4b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.5	2014:03:18:14:37:59	276.7		g	3.6	1.62E-05	4		1		273	3.91E-07	4.52E-08	1.47E-07	0	0	423
This study	Botswana 2012	Phage Sill	PW29-4	Botswana	PW29-4b	PW29-4b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.7	2014:03:31:12:13:11	278		g	3.2	1.56E-05	5		1		273	9.93E-07	8.89E-08	1.43E-07	0	0	473
This study	Botswana 2012	Phage Sill	PW29-4	Botswana	PW29-4b	PW29-4b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.7	2014:04:02:14:04:46	276.1		g	3	1.51E-05	6		1		273	6.98E-07	6.80E-08	1.40E-07	0	0	523
This study	Botswana 2012	Phage Sill	PW29-4	Botswana	PW29-4b	PW29-4b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.6	2014:04:15:12:11:44	277.6		g	2.8	1.47E-05	7		1		273	9.14E-07	1.12E-07	1.37E-07	0	0	573
This study	Botswana 2012	Phage Sill	PW29-4	Botswana	PW29-4b	PW29-4b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.8	2014:04:22:14:00:32	277.6		g	2.6	1.40E-05	8		1		273	6.65E-07	9.06E-08	1.28E-07	0	0	623
This study	Botswana 2012	Phage Sill	PW29-4	Botswana	PW29-4b	PW29-4b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	2	2014:04:28:11:06:14	279.5		g	2.3	1.32E-05	9		1		273	4.33E-07	6.46E-08	1.20E-07	0	0	673
This study	Botswana 2012	Phage Sill	PW29-4	Botswana	PW29-4b	PW29-4b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	4.1	2014:04:30:15:23:21	279.8		g	2.1	1.24E-05	10		1		273	8.72E-07	1.54E-07	1.13E-07	0	0	698
This study	Botswana 2012	Phage Sill	PW29-4	Botswana	PW29-4b	PW29-4b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.2	2014:05:02:18:49:09	278.6		g	1.7	1.16E-05	11		1		273	6.29E-07	8.78E-08	1.06E-07	0	0	723
This study	Botswana 2012	Phage Sill	PW29-4	Botswana	PW29-4b	PW29-4b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.8	2014:05:05:13:00:41	282.3		g	1.3	1.05E-05	12		1		273	6.77E-07	1.34E-07	9.64E-08	0	0	748
This study	Botswana 2012	Phage Sill	PW29-4	Botswana	PW29-4b	PW29-4b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.2	2014:05:07:19:29:04	278.3		g	0.9	9.15E-06	13		1		273	1.68E-07	2.38E-08	7.75E-08	0	0	773
This study	Botswana 2012	Phage Sill	PW29-4	Botswana	PW29-4b	PW29-4b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.1	2014:05:27:16:19:33	282.5		g	0.7	7.74E-06	14		1		273	2.76E-07	5.56E-08	6.63E-08	0	0	793
This study	Botswana 2012	Phage Sill	PW29-4	Botswana	PW29-4b	PW29-4b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.5	2014:06:09:16:23:23	280.7		g	0.3	5.85E-06	15		1		273	1.46E-07	2.93E-08	5.35E-08	0	0	813
This study	Botswana 2012	Phage Sill	PW29-4	Botswana	PW29-4b	PW29-4b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.4	2014:06:13:15:12:35	279.2		g	0	3.09E-06	16		1		273	1.78E-07	2.70E-08	2.73E-08	0	0	823
This study	Botswana 2012	Phage Sill	PW29-4	Botswana	PW29-4b	PW29-4b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.6	2014:06:24:17:01:40	268.7		g	-1.4	8.43E-07	17		1		273	2.23E-08	2.86E-09	5.29E-09	0	0	833
This study	Botswana 2012	Phage Sill	PW29-4	Botswana	PW29-4b	PW29-4b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.9	2014:06:25:17:38:39	267.9		g	-2.1	4.36E-07	18		1		273	2.95E-08	1.56E-09	3.09E-09	0	0	836
This study	Botswana 2012	Phage Sill	PW29-4	Botswana	PW29-4b	PW29-4b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.3	2014:07:01:17:06:01	267.1		g	-3.6	2.40E-07	19		1		273	9.42E-09	9.44E-10	1.51E-09	0	0	839
This study	Botswana 2012	Phage Sill	PW29-4	Botswana	PW29-4b	PW29-4b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.4	2014:07:03:15:18:54	267.1		g	-2.8	1.04E-07	20		1		273	6.18E-09	4.87E-10	7.45E-10	0	0	842
This study	Botswana 2012	Phage Sill	PW29-4	Botswana	PW29-4b	PW29-4b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.1	2014:07:08:15:01:19	259		g	-10.4	6.81E-08	21		1		273	3.56E-09	7.05E-10	6.48E-10	0	0	845
This study	Botswana 2012	Phage Sill	PW29-5	Botswana	PW29-5b	PW29-5b:LP-DIR-T	UC-Hargraves	LT-NO:DE-VM:LP-DIR-T	pmagpy-2.233	114.5	2014:03:04:13:07:47	221		g	58.1	2.66E-05	1		2		273	4.60E-07	4.84E-07	7.93E-08	0	0	273
This study	Botswana 2012	Phage Sill	PW29-5	Botswana	PW29-5b	PW29-5b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.7	2014:03:07:17:03:22	219.3		g	57.8	1.71E-05	2		1		273	3.46E-07	3.81E-07	8.44E-08	0	0	323
This study	Botswana 2012	Phage Sill	PW29-5	Botswana	PW29-5b	PW29-5b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.6	2014:03:14:14:21:40	218.5		g	57.7	1.70E-05	3		1		273	2.80E-07	3.86E-07	9.61E-08	0	0	373
This study	Botswana 2012	Phage Sill	PW29-5	Botswana	PW29-5b	PW29-5b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.1	2014:03:18:14:39:35	218.8		g	58	1.67E-05	4		1		273	3.95E-07	4.87E-07	8.81E-08	0	0	423
This study	Botswana 2012	Phage Sill	PW29-5	Botswana	PW29-5b	PW29-5b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.6	2014:03:31:12:14:44	217.5		g	58.1	1.63E-05	5		1		273	2.96E-07	3.44E-07	6.87E-08	0	0	473
This study	Botswana 2012	Phage Sill	PW29-5	Botswana	PW29-5b	PW29-5b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.1	2014:04:02:14:06:22	217.5		g	57.9	1.59E-05	6		1		273	3.84E-07	4.48E-07	7.80E-08	0	0	523
This study	Botswana 2012	Phage Sill	PW29-5	Botswana	PW29-5b	PW29-5b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.6	2014:04:15:12:13:16	219.4		g	58	1.55E-05	7		1		273	2.90E-07	3.17E-07	7.69E-08	0	0	573
This study	Botswana 2012	Phage Sill	PW29-5	Botswana	PW29-5b	PW29-5b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	2	2014:04:22:14:03:41	218.6		g	57.8	1.50E-05	8		1		273	3.68E-07	3.68E-07	9.39E-08	0	0	623
This study	Botswana 2012	Phage Sill	PW29-5	Botswana	PW29-5b	PW29-5b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	0.5	2014:04:28:11:07:51	219.5		g	58	1.43E-05	9		1		273	8.59E-08	1.02E-07	6.08E-08	0	0	673
This study	Botswana 2012	Phage Sill	PW29-5	Botswana	PW29-5b	PW29-5b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.7	2014:04:30:15:24:49	216.5		g	58.1	1.37E-05	10		1		273	4.02E-07	4.98E-07	5.22E-08	0	0	698
This study	Botswana 2012	Phage Sill	PW29-5	Botswana	PW29-5b	PW29-5b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	0.3	2014:05:02:18:50:46	213.4		g	58	1.30E-05	11		1		273	4.55E-08	5.86E-08	5.45E-08	0	0	723
This study	Botswana 2012	Phage Sill	PW29-5	Botswana	PW29-5b	PW29-5b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.1	2014:05:05:13:02:11	217.8		g	58	1.19E-05	12		1		273	4.43E-07	4.74E-07	5.96E-08	0	0	748
This study	Botswana 2012	Phage Sill	PW29-5	Botswana	PW29-5b	PW29-5b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	0.3	2014:05:07:19:32:15	212.5		g	57.7	1.06E-05	13		1		273	4.91E-08	4.66E-08	4.96E-08	0	0	773
This study	Botswana 2012	Phage Sill	PW29-5	Botswana	PW29-5b	PW29-5b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.8	2014:05:27:16:21:17	215		g	57.8	9.23E-06	14		1		273	1.71E-07	2.44E-07	4.65E-08	0	0	793
This study	Botswana 2012	Phage Sill	PW29-5	Botswana	PW29-5b	PW29-5b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.1	2014:06:09:16:25:15	216.2		g	57.4	7.47E-06	15		1		273	1.12E-07	9.19E-08	3.71E-08	0	0	813
This study	Botswana 2012	Phage Sill	PW29-5	Botswana	PW29-5b	PW29-5b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.4	2014:06:13:15:16:14	215.2		g	58	4.79E-06	16		1		273	1.31E-07	1.49E-07	2.20E-08	0	0	823
This study	Botswana 2012	Phage Sill	PW29-5	Botswana	PW29-5b	PW29-5b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.6	2014:06:24:17:03:25	209.4		g	58.6	2.05E-06	17		1		273	3.00E-08	5.02E-08	9.90E-09	0	0	833
This study	Botswana 2012	Phage Sill	PW29-5	Botswana	PW29-5b	PW29-5b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.1	2014:06:25:17:40:08	208.5		g	58.9	1.36E-06	18		1		273	2.45E-08	4.30E-08	7.79E-09	0	0	836
This study	Botswana 2012	Phage Sill	PW29-5	Botswana	PW29-5b	PW29-5b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.2	2014:07:01:17:07:39	203.8		g	58.5	8.60E-07	19		1		273	6.42E-09	1.65E-08	5.00E-09	0	0	839
This study	Botswana 2012	Phage Sill	PW29-5	Botswana	PW29-5b	PW29-5b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.3	2014:07:03:15:20:32	201.6		g	59.1	4.45E-07	20		1		273	3.45E-09	9.81E-09	2.68E-09	0	0	842
This study	Botswana 2012	Phage Sill	PW29-5	Botswana	PW29-5b	PW29-5b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.5	2014:07:08:15:02:53	197.9		g	58.2	2.31E-07	21		1		273	2.34E-09	5.85E-09	1.10E-09	0	0	845
This study	Botswana 2012	Phage Sill	PW29-6	Botswana	PW29-6b	PW29-6b:LP-DIR-T	UC-Hargraves	LT-NO:DE-VM:LP-DIR-T	pmagpy-2.233	114.5	2014:03:04:13:09:25	290.5		g	24.3	9.77E-05	1		2		273	2.50E-06	2.16E-06	5.82E-07	0	0	273
This study	Botswana 2012	Phage Sill	PW29-6	Botswana	PW29-6b	PW29-6b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.2	2014:03:07:17:05:01	289.6		g	24.8	6.72E-05	2		1		273	2.09E-06	2.01E-06	5.30E-07	0	0	323
This study	Botswana 2012	Phage Sill	PW29-6	Botswana	PW29-6b	PW29-6b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.3	2014:03:14:14:23:17	290.2		g	24.9	6.67E-05	3		1		273	3.46E-06	1.77E-06	5.26E-07	0	0	373
This study	Botswana 2012	Phage Sill	PW29-6	Botswana	PW29-6b	PW29-6b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	4	2014:03:18:14:41:09	289.1		g	24.8	6.59E-05	4		1		273	4.18E-06	1.89E-06	5.76E-07	0	0	423
This study	Botswana 2012	Phage Sill	PW29-6	Botswana	PW29-6b	PW29-6b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.7	2014:03:31:12:16:16	290.8		g	25	6.43E-05	5		1		273	3.80E-06	1.60E-06	4.82E-07	0	0	473
This study	Botswana 2012	Phage Sill	PW29-6	Botswana	PW29-6b	PW29-6b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	4	2014:04:02:14:08:16	289.3		g	24.8	6.30E-05	6		1		273	4.12E-06	1.54E-06	6.03E-07	0	0	523
This study	Botswana 2012	Phage Sill	PW29-6	Botswana	PW29-6b	PW29-6b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.4	2014:04:15:12:14:53	290.6		g	25	6.14E-05	7		1		273	3.19E-06	2.45E-06	4.91E-07	0	0	573
This study	Botswana 2012	Phage Sill	PW29-6	Botswana	PW29-6b	PW29-6b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.2	2014:04:22:14:05:19	288.1		g	24.9	5.95E-05	8		1		273	2.90E-06	2.14E-06	4.95E-07	0	0	623
This study	Botswana 2012	Phage Sill	PW29-6	Botswana	PW29-6b	PW29-6b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	3	2014:04:28:11:09:46	289.6		g	24.7	5.73E-05	9		1		273	2.63E-06	1.90E-06	5.33E-07	0	0	673
This study	Botswana 2012	Phage Sill	PW29-6	Botswana	PW29-6b	PW29-6b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	4.4	2014:04:30:15:26:19	291.3		g	24.8	5.52E-05	10		1		273	3.90E-06	1.88E-06	4.50E-07	0	0	698
This study	Botswana 2012	Phage Sill	PW29-6	Botswana	PW29-6b	PW29-6b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.5	2014:05:02:18:52:44	288.9		g	24.7	5.30E-05	11		1		273	2.99E-06	1.39E-06	4.34E-07	0	0	723
This study	Botswana 2012	Phage Sill	PW29-6	Botswana	PW29-6b	PW29-6b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	4.9	2014:05:05:13:03:40	290.4		g	24.7	4.93E-05	12		1		273	3.94E-06	1.51E-06	4.15E-07	0	0	748
This study	Botswana 2012	Phage Sill	PW29-6	Botswana	PW29-6b	PW29-6b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	2	2014:05:07:19:33:50	288.1		g	24.8	4.52E-05	13		1		273	1.45E-06	6.21E-07	3.36E-07	0	0	773
This study	Botswana 2012	Phage Sill	PW29-6	Botswana	PW29-6b	PW29-6b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.3	2014:05:27:16:23:06	288.9		g	24.7	4.08E-05	14		1		273	1.52E-06	6.31E-07	3.40E-07	0	0	793
This study	Botswana 2012	Phage Sill	PW29-6	Botswana	PW29-6b	PW29-6b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	0.9	2014:06:09:16:27:10	289.7		g	24.4	3.47E-05	15		1		273	4.44E-07	2.35E-07	3.04E-07	0	0	813
This study	Botswana 2012	Phage Sill	PW29-6	Botswana	PW29-6b	PW29-6b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.8	2014:06:13:15:18:02	289.1		g	24.8	2.60E-05	16		1		273	1.59E-06	6.33E-07	2.35E-07	0	0	823
This study	Botswana 2012	Phage Sill	PW29-6	Botswana	PW29-6b	PW29-6b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.1	2014:06:24:17:05:11	291.1		g	24.4	1.04E-05	17		1		273	3.28E-07	1.81E-07	9.35E-08	0	0	833
This study	Botswana 2012	Phage Sill	PW29-6	Botswana	PW29-6b	PW29-6b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	4.5	2014:06:25:17:41:38	291.9		g	24.7	7.00E-06	18		1		273	5.06E-07	2.23E-07	5.39E-08	0	0	836
This study	Botswana 2012	Phage Sill	PW29-6	Botswana	PW29-6b	PW29-6b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.1	2014:07:01:17:09:37	291.8		g	24.8	4.65E-06	19		1		273	2.22E-07	1.15E-07	4.40E-08	0	0	839
This study	Botswana 2012	Phage Sill	PW29-6	Botswana	PW29-6b	PW29-6b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.3	2014:07:03:15:22:30	291.9		g	25.2	2.91E-06	20		1		273	1.51E-07	7.50E-08	2.68E-08	0	0	842
This study	Botswana 2012	Phage Sill	PW29-6	Botswana	PW29-6b	PW29-6b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.8	2014:07:08:15:04:31	291.8		g	24.9	1.57E-06	21		1		273	3.83E-08	2.47E-08	1.95E-08	0	0	845
This study	Botswana 2012	Phage Sill	PW29-7	Botswana	PW29-7b	PW29-7b:LP-DIR-T	UC-Hargraves	LT-NO:DE-VM:LP-DIR-T	pmagpy-2.233	114.5	2014:03:04:13:12:38	293.7		g	-32.8	8.97E-05	1		2		273	1.07E-06	7.69E-07	4.41E-07	0	0	273
This study	Botswana 2012	Phage Sill	PW29-7	Botswana	PW29-7b	PW29-7b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.8	2014:03:07:17:08:15	293.1		g	-36.4	6.25E-05	2		1		273	1.84E-06	9.21E-07	4.12E-07	0	0	323
This study	Botswana 2012	Phage Sill	PW29-7	Botswana	PW29-7b	PW29-7b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	0.8	2014:03:14:14:24:55	293.1		g	-36.4	6.21E-05	3		1		273	8.32E-07	4.20E-07	4.24E-07	0	0	373
This study	Botswana 2012	Phage Sill	PW29-7	Botswana	PW29-7b	PW29-7b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.3	2014:03:18:14:42:38	293.5		g	-36.5	6.10E-05	4		1		273	2.25E-06	1.07E-06	3.55E-07	0	0	423
This study	Botswana 2012	Phage Sill	PW29-7	Botswana	PW29-7b	PW29-7b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.5	2014:03:31:12:17:52	295.5		g	-36.3	5.96E-05	5		1		273	1.40E-06	6.89E-07	4.34E-07	0	0	473
This study	Botswana 2012	Phage Sill	PW29-7	Botswana	PW29-7b	PW29-7b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.2	2014:04:02:14:11:24	294		g	-36.5	5.78E-05	6		1		273	2.94E-06	1.27E-06	3.56E-07	0	0	523
This study	Botswana 2012	Phage Sill	PW29-7	Botswana	PW29-7b	PW29-7b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.3	2014:04:15:12:18:02	293.7		g	-36.6	5.63E-05	7		1		273	1.20E-06	1.10E-06	3.32E-07	0	0	573
This study	Botswana 2012	Phage Sill	PW29-7	Botswana	PW29-7b	PW29-7b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.3	2014:04:22:14:06:54	294.2		g	-36.5	5.39E-05	8		1		273	1.97E-06	1.15E-06	3.22E-07	0	0	623
This study	Botswana 2012	Phage Sill	PW29-7	Botswana	PW29-7b	PW29-7b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.2	2014:04:28:11:12:57	293.6		g	-36.3	5.11E-05	9		1		273	9.46E-07	5.73E-07	3.25E-07	0	0	673
