tab 	er_expeditions
expedition_description	expedition_start_lon	er_expedition_name	expedition_start_loc	expedition_start_lat	er_citation_names
sampling Umkondo sills in southern Botswana to complement the existing number of cooling units	25.86	Botswana 2012	"-24.6878,25.8622"	-24.6878	This study
>>>>>>>>>>
tab 	er_locations
location_type	er_citation_names	location_end_lat	location_begin_lon	er_location_name	location_description	location_begin_lat	location_end_lon
Region	This study:10.1029/2005JB003897	-25	25.00	Botswana	Region of Umkondo sills in southern Botswana	-22	27.50
>>>>>>>>>>
tab 	er_samples
sample_bed_dip_direction	er_citation_names	sample_lithology	er_site_name	er_sample_name	sample_description	sample_type	sample_azimuth	er_location_name	er_expedition_name	sample_lat	sample_dip	sample_bed_dip	sample_lon	sample_class
12.79	This study	Dolerite	Lentsweletau Sill	PW20-5	pmag core	Sill	294.70	Botswana	Botswana 2012	-24.2405	-22	3	25.85	Intrusive
12.79	This study	Dolerite	Lentsweletau Sill	PW20-6	pmag core	Sill	194.70	Botswana	Botswana 2012	-24.2405	-24	3	25.85	Intrusive
12.79	This study	Dolerite	Lentsweletau Sill	PW20-7	pmag core	Sill	54.50	Botswana	Botswana 2012	-24.2405	-17	3	25.85	Intrusive
12.79	This study	Dolerite	Lentsweletau Sill	PW20-8	pmag core	Sill	76.80	Botswana	Botswana 2012	-24.2405	-32	3	25.85	Intrusive
262.85	This study	Dolerite	Mosolotsane 1 Sill	PW21-1	pmag core	Sill	68.80	Botswana	Botswana 2012	-22.9074	-19	10	26.39	Intrusive
262.85	This study	Dolerite	Mosolotsane 1 Sill	PW21-3	pmag core	Sill	354.70	Botswana	Botswana 2012	-22.9074	-16	10	26.39	Intrusive
262.85	This study	Dolerite	Mosolotsane 1 Sill	PW21-4	pmag core	Sill	30.10	Botswana	Botswana 2012	-22.9074	-18	10	26.39	Intrusive
262.85	This study	Dolerite	Mosolotsane 1 Sill	PW21-5	pmag core	Sill	74.80	Botswana	Botswana 2012	-22.9074	-23	10	26.39	Intrusive
262.85	This study	Dolerite	Mosolotsane 1 Sill	PW21-6	pmag core	Sill	86.50	Botswana	Botswana 2012	-22.9074	-22	10	26.39	Intrusive
262.85	This study	Dolerite	Mosolotsane 1 Sill	PW22-1	pmag core	Sill	265.30	Botswana	Botswana 2012	-22.907	-28	10	26.39	Intrusive
262.85	This study	Dolerite	Mosolotsane 1 Sill	PW22-10	pmag core	Sill	350.60	Botswana	Botswana 2012	-22.907	-47	10	26.39	Intrusive
262.85	This study	Dolerite	Mosolotsane 1 Sill	PW22-11	pmag core	Sill	233.60	Botswana	Botswana 2012	-22.907	-16	10	26.39	Intrusive
262.85	This study	Dolerite	Mosolotsane 1 Sill	PW22-12	pmag core	Sill	227.60	Botswana	Botswana 2012	-22.907	-24	10	26.39	Intrusive
262.85	This study	Dolerite	Mosolotsane 1 Sill	PW22-2	pmag core	Sill	261.70	Botswana	Botswana 2012	-22.907	-39	10	26.39	Intrusive
262.85	This study	Dolerite	Mosolotsane 1 Sill	PW22-3	pmag core	Sill	280.90	Botswana	Botswana 2012	-22.907	-23	10	26.39	Intrusive
262.85	This study	Dolerite	Mosolotsane 1 Sill	PW22-4	pmag core	Sill	288.80	Botswana	Botswana 2012	-22.907	-24	10	26.39	Intrusive
262.85	This study	Dolerite	Mosolotsane 1 Sill	PW22-5	pmag core	Sill	287.10	Botswana	Botswana 2012	-22.907	-69	10	26.39	Intrusive
262.85	This study	Dolerite	Mosolotsane 1 Sill	PW22-6	pmag core	Sill	344.60	Botswana	Botswana 2012	-22.907	-35	10	26.39	Intrusive
262.85	This study	Dolerite	Mosolotsane 1 Sill	PW22-7	pmag core	Sill	216.00	Botswana	Botswana 2012	-22.907	-16	10	26.39	Intrusive
262.85	This study	Dolerite	Mosolotsane 1 Sill	PW22-8	pmag core	Sill	322.40	Botswana	Botswana 2012	-22.907	-15	10	26.39	Intrusive
262.85	This study	Dolerite	Mosolotsane 1 Sill	PW22-9	pmag core	Sill	295.70	Botswana	Botswana 2012	-22.907	-22	10	26.39	Intrusive
262.86	This study	Dolerite	Mosolotsane 5 Sill	PW23-1	pmag core	Sill	48.60	Botswana	Botswana 2012	-22.9034	-25	10	26.37	Intrusive
262.86	This study	Dolerite	Mosolotsane 5 Sill	PW23-10	pmag core	Sill	285.50	Botswana	Botswana 2012	-22.9034	-22	10	26.37	Intrusive
262.86	This study	Dolerite	Mosolotsane 5 Sill	PW23-11	pmag core	Sill	29.90	Botswana	Botswana 2012	-22.9034	-24	10	26.37	Intrusive
262.86	This study	Dolerite	Mosolotsane 5 Sill	PW23-12	pmag core	Sill	23.00	Botswana	Botswana 2012	-22.9034	-26	10	26.37	Intrusive
262.86	This study	Dolerite	Mosolotsane 5 Sill	PW23-13	pmag core	Sill	20.30	Botswana	Botswana 2012	-22.9034	-25	10	26.37	Intrusive
262.86	This study	Dolerite	Mosolotsane 5 Sill	PW23-14	pmag core	Sill	99.60	Botswana	Botswana 2012	-22.9034	-26	10	26.37	Intrusive
262.86	This study	Dolerite	Mosolotsane 5 Sill	PW23-2	pmag core	Sill	191.10	Botswana	Botswana 2012	-22.9034	-29	10	26.37	Intrusive
262.86	This study	Dolerite	Mosolotsane 5 Sill	PW23-3	pmag core	Sill	260.70	Botswana	Botswana 2012	-22.9034	-25	10	26.37	Intrusive
262.86	This study	Dolerite	Mosolotsane 5 Sill	PW23-4	pmag core	Sill	283.30	Botswana	Botswana 2012	-22.9034	-17	10	26.37	Intrusive
262.86	This study	Dolerite	Mosolotsane 5 Sill	PW23-5	pmag core	Sill	245.60	Botswana	Botswana 2012	-22.9034	-35	10	26.37	Intrusive
262.86	This study	Dolerite	Mosolotsane 5 Sill	PW23-6	pmag core	Sill	301.20	Botswana	Botswana 2012	-22.9034	-32	10	26.37	Intrusive
262.86	This study	Dolerite	Mosolotsane 5 Sill	PW23-7	pmag core	Sill	305.80	Botswana	Botswana 2012	-22.9034	-34	10	26.37	Intrusive
262.86	This study	Dolerite	Mosolotsane 5 Sill	PW23-8	pmag core	Sill	275.20	Botswana	Botswana 2012	-22.9034	-37	10	26.37	Intrusive
262.86	This study	Dolerite	Mosolotsane 5 Sill	PW23-9	pmag core	Sill	270.70	Botswana	Botswana 2012	-22.9034	-29	10	26.37	Intrusive
262.88	This study	Dolerite	Mosolotsane 4 Sill	PW24-1	pmag core	Sill	322.20	Botswana	Botswana 2012	-22.8947	-41	10	26.37	Intrusive
262.88	This study	Dolerite	Mosolotsane 4 Sill	PW24-10	pmag core	Sill	227.40	Botswana	Botswana 2012	-22.8947	-30	10	26.37	Intrusive
262.88	This study	Dolerite	Mosolotsane 4 Sill	PW24-11	pmag core	Sill	281.20	Botswana	Botswana 2012	-22.8947	-30	10	26.37	Intrusive
262.88	This study	Dolerite	Mosolotsane 4 Sill	PW24-12	pmag core	Sill	219.80	Botswana	Botswana 2012	-22.8947	-29	10	26.37	Intrusive
262.88	This study	Dolerite	Mosolotsane 4 Sill	PW24-13	pmag core	Sill	111.50	Botswana	Botswana 2012	-22.8947	-17	10	26.37	Intrusive
262.88	This study	Dolerite	Mosolotsane 4 Sill	PW24-14	pmag core	Sill	103.70	Botswana	Botswana 2012	-22.8947	-18	10	26.37	Intrusive
262.88	This study	Dolerite	Mosolotsane 4 Sill	PW24-2	pmag core	Sill	0.50	Botswana	Botswana 2012	-22.8947	-25	10	26.37	Intrusive
262.88	This study	Dolerite	Mosolotsane 4 Sill	PW24-3	pmag core	Sill	332.50	Botswana	Botswana 2012	-22.8947	-37	10	26.37	Intrusive
262.88	This study	Dolerite	Mosolotsane 4 Sill	PW24-4	pmag core	Sill	309.90	Botswana	Botswana 2012	-22.8947	-22	10	26.37	Intrusive
262.88	This study	Dolerite	Mosolotsane 4 Sill	PW24-5	pmag core	Sill	260.20	Botswana	Botswana 2012	-22.8947	-32	10	26.37	Intrusive
262.88	This study	Dolerite	Mosolotsane 4 Sill	PW24-6	pmag core	Sill	253.00	Botswana	Botswana 2012	-22.8947	-20	10	26.37	Intrusive
262.88	This study	Dolerite	Mosolotsane 4 Sill	PW24-7	pmag core	Sill	168.20	Botswana	Botswana 2012	-22.8947	-24	10	26.37	Intrusive
262.88	This study	Dolerite	Mosolotsane 4 Sill	PW24-8	pmag core	Sill	172.00	Botswana	Botswana 2012	-22.8947	-53	10	26.37	Intrusive
262.88	This study	Dolerite	Mosolotsane 4 Sill	PW24-9	pmag core	Sill	171.60	Botswana	Botswana 2012	-22.8947	-60	10	26.37	Intrusive
262.86	This study	Dolerite	Mosolotsane 6 Sill	PW25-1	pmag core	Sill	214.50	Botswana	Botswana 2012	-22.8955	-28	10	26.37	Intrusive
262.86	This study	Dolerite	Mosolotsane 6 Sill	PW25-10	pmag core	Sill	70.60	Botswana	Botswana 2012	-22.8955	-22	10	26.37	Intrusive
262.86	This study	Dolerite	Mosolotsane 6 Sill	PW25-11	pmag core	Sill	34.40	Botswana	Botswana 2012	-22.8955	-24	10	26.37	Intrusive
262.86	This study	Dolerite	Mosolotsane 6 Sill	PW25-12	pmag core	Sill	38.20	Botswana	Botswana 2012	-22.8955	-27	10	26.37	Intrusive
262.86	This study	Dolerite	Mosolotsane 6 Sill	PW25-13	pmag core	Sill	278.10	Botswana	Botswana 2012	-22.8955	-20	10	26.37	Intrusive
262.86	This study	Dolerite	Mosolotsane 6 Sill	PW25-14	pmag core	Sill	342.80	Botswana	Botswana 2012	-22.8955	-26	10	26.37	Intrusive
262.86	This study	Dolerite	Mosolotsane 6 Sill	PW25-2	pmag core	Sill	176.10	Botswana	Botswana 2012	-22.8955	-22	10	26.37	Intrusive
262.86	This study	Dolerite	Mosolotsane 6 Sill	PW25-3	pmag core	Sill	216.80	Botswana	Botswana 2012	-22.8955	-33	10	26.37	Intrusive
262.86	This study	Dolerite	Mosolotsane 6 Sill	PW25-4	pmag core	Sill	297.50	Botswana	Botswana 2012	-22.8955	-20	10	26.37	Intrusive
262.86	This study	Dolerite	Mosolotsane 6 Sill	PW25-5	pmag core	Sill	98.80	Botswana	Botswana 2012	-22.8955	-23	10	26.37	Intrusive
262.86	This study	Dolerite	Mosolotsane 6 Sill	PW25-6	pmag core	Sill	64.50	Botswana	Botswana 2012	-22.8955	-21	10	26.37	Intrusive
262.86	This study	Dolerite	Mosolotsane 6 Sill	PW25-7	pmag core	Sill	347.00	Botswana	Botswana 2012	-22.8955	-16	10	26.37	Intrusive
262.86	This study	Dolerite	Mosolotsane 6 Sill	PW25-8	pmag core	Sill	335.90	Botswana	Botswana 2012	-22.8955	-18	10	26.37	Intrusive
262.86	This study	Dolerite	Mosolotsane 6 Sill	PW25-9	pmag core	Sill	61.70	Botswana	Botswana 2012	-22.8955	-31	10	26.37	Intrusive
262.88	This study	Dolerite	Mosolotsane 3 Sill	PW26-1	pmag core	Sill	253.60	Botswana	Botswana 2012	-22.8926	-17	10	26.38	Intrusive
262.88	This study	Dolerite	Mosolotsane 3 Sill	PW26-10	pmag core	Sill	191.10	Botswana	Botswana 2012	-22.8926	-19	10	26.38	Intrusive
262.88	This study	Dolerite	Mosolotsane 3 Sill	PW26-11	pmag core	Sill	146.90	Botswana	Botswana 2012	-22.8926	-30	10	26.38	Intrusive
262.88	This study	Dolerite	Mosolotsane 3 Sill	PW26-12	pmag core	Sill	66.70	Botswana	Botswana 2012	-22.8926	-12	10	26.38	Intrusive
262.88	This study	Dolerite	Mosolotsane 3 Sill	PW26-2	pmag core	Sill	60.10	Botswana	Botswana 2012	-22.8926	-20	10	26.38	Intrusive
262.88	This study	Dolerite	Mosolotsane 3 Sill	PW26-3	pmag core	Sill	43.80	Botswana	Botswana 2012	-22.8926	-19	10	26.38	Intrusive
262.88	This study	Dolerite	Mosolotsane 3 Sill	PW26-4	pmag core	Sill	89.10	Botswana	Botswana 2012	-22.8926	-19	10	26.38	Intrusive
262.88	This study	Dolerite	Mosolotsane 3 Sill	PW26-5	pmag core	Sill	354.40	Botswana	Botswana 2012	-22.8926	-13	10	26.38	Intrusive
262.88	This study	Dolerite	Mosolotsane 3 Sill	PW26-6	pmag core	Sill	158.60	Botswana	Botswana 2012	-22.8926	-16	10	26.38	Intrusive
262.88	This study	Dolerite	Mosolotsane 3 Sill	PW26-7	pmag core	Sill	88.50	Botswana	Botswana 2012	-22.8926	-15	10	26.38	Intrusive
262.88	This study	Dolerite	Mosolotsane 3 Sill	PW26-8	pmag core	Sill	131.90	Botswana	Botswana 2012	-22.8926	-12	10	26.38	Intrusive
262.88	This study	Dolerite	Mosolotsane 3 Sill	PW26-9	pmag core	Sill	180.50	Botswana	Botswana 2012	-22.8926	-28	10	26.38	Intrusive
262.88	This study	Dolerite	Mosolotsane 2 Sill	PW27-1	pmag core	Sill	108.00	Botswana	Botswana 2012	-22.8923	-23	10	26.38	Intrusive
262.88	This study	Dolerite	Mosolotsane 2 Sill	PW27-2	pmag core	Sill	95.80	Botswana	Botswana 2012	-22.8923	-21	10	26.38	Intrusive
262.88	This study	Dolerite	Mosolotsane 2 Sill	PW27-3	pmag core	Sill	60.00	Botswana	Botswana 2012	-22.8923	-15	10	26.38	Intrusive
262.88	This study	Dolerite	Mosolotsane 2 Sill	PW27-4	pmag core	Sill	98.10	Botswana	Botswana 2012	-22.8923	-19	10	26.38	Intrusive
262.88	This study	Dolerite	Mosolotsane 2 Sill	PW27-5	pmag core	Sill	52.70	Botswana	Botswana 2012	-22.8923	-19	10	26.38	Intrusive
262.88	This study	Dolerite	Mosolotsane 2 Sill	PW27-6	pmag core	Sill	217.10	Botswana	Botswana 2012	-22.8923	-19	10	26.38	Intrusive
262.88	This study	Dolerite	Mosolotsane 2 Sill	PW27-7	pmag core	Sill	128.80	Botswana	Botswana 2012	-22.8923	-17	10	26.38	Intrusive
262.88	This study	Dolerite	Mosolotsane 2 Sill	PW27-8	pmag core	Sill	97.20	Botswana	Botswana 2012	-22.8923	-13	10	26.38	Intrusive
262.88	This study	Dolerite	Mosolotsane 2 Sill	PW27-9	pmag core	Sill	50.90	Botswana	Botswana 2012	-22.8923	-20	10	26.38	Intrusive
0.00	This study	Dolerite	Shoshong Sill	PW28-1	pmag core	Sill	123.90	Botswana	Botswana 2012	-23.0052	-44	0	26.48	Intrusive
0.00	This study	Dolerite	Shoshong Sill	PW28-10	pmag core	Sill	82.60	Botswana	Botswana 2012	-23.0052	-58	0	26.48	Intrusive
0.00	This study	Dolerite	Shoshong Sill	PW28-2	pmag core	Sill	102.40	Botswana	Botswana 2012	-23.0052	-23	0	26.48	Intrusive
0.00	This study	Dolerite	Shoshong Sill	PW28-3	pmag core	Sill	93.40	Botswana	Botswana 2012	-23.0052	-36	0	26.48	Intrusive
0.00	This study	Dolerite	Shoshong Sill	PW28-4	pmag core	Sill	75.90	Botswana	Botswana 2012	-23.0052	-15	0	26.48	Intrusive
0.00	This study	Dolerite	Shoshong Sill	PW28-5	pmag core	Sill	106.00	Botswana	Botswana 2012	-23.0052	-63	0	26.48	Intrusive
0.00	This study	Dolerite	Shoshong Sill	PW28-6	pmag core	Sill	127.30	Botswana	Botswana 2012	-23.0052	-60	0	26.48	Intrusive
0.00	This study	Dolerite	Shoshong Sill	PW28-8	pmag core	Sill	77.10	Botswana	Botswana 2012	-23.0052	-30	0	26.48	Intrusive
0.00	This study	Dolerite	Shoshong Sill	PW28-9	pmag core	Sill	124.00	Botswana	Botswana 2012	-23.0052	-70	0	26.48	Intrusive
270.02	This study	Dolerite	Phage Sill	PW29-1	pmag core	Sill	79.30	Botswana	Botswana 2012	-22.7794	-22	10	26.39	Intrusive
270.02	This study	Dolerite	Phage Sill	PW29-10	pmag core	Sill	301.60	Botswana	Botswana 2012	-22.7794	-17	10	26.39	Intrusive
270.02	This study	Dolerite	Phage Sill	PW29-11	pmag core	Sill	297.30	Botswana	Botswana 2012	-22.7794	-18	10	26.39	Intrusive
270.02	This study	Dolerite	Phage Sill	PW29-12	pmag core	Sill	307.00	Botswana	Botswana 2012	-22.7794	-14	10	26.39	Intrusive
270.02	This study	Dolerite	Phage Sill	PW29-2	pmag core	Sill	93.20	Botswana	Botswana 2012	-22.7794	-16	10	26.39	Intrusive
270.02	This study	Dolerite	Phage Sill	PW29-3	pmag core	Sill	127.50	Botswana	Botswana 2012	-22.7794	-21	10	26.39	Intrusive
270.02	This study	Dolerite	Phage Sill	PW29-4	pmag core	Sill	51.40	Botswana	Botswana 2012	-22.7794	-17	10	26.39	Intrusive
270.02	This study	Dolerite	Phage Sill	PW29-5	pmag core	Sill	92.30	Botswana	Botswana 2012	-22.7794	-16	10	26.39	Intrusive
270.02	This study	Dolerite	Phage Sill	PW29-6	pmag core	Sill	320.60	Botswana	Botswana 2012	-22.7794	-17	10	26.39	Intrusive
270.02	This study	Dolerite	Phage Sill	PW29-7	pmag core	Sill	331.30	Botswana	Botswana 2012	-22.7794	-13	10	26.39	Intrusive
270.02	This study	Dolerite	Phage Sill	PW29-8	pmag core	Sill	37.70	Botswana	Botswana 2012	-22.7794	-18	10	26.39	Intrusive
270.02	This study	Dolerite	Phage Sill	PW29-9	pmag core	Sill	337.20	Botswana	Botswana 2012	-22.7794	-14	10	26.39	Intrusive
330.56	This study	Dolerite	Manyana Sill	PW3-1	pmag core	Sill	356.60	Botswana	Botswana 2012	-24.7489	-72	5	25.66	Intrusive
330.56	This study	Dolerite	Manyana Sill	PW3-10	pmag core	Sill	53.20	Botswana	Botswana 2012	-24.7489	-19	5	25.66	Intrusive
330.56	This study	Dolerite	Manyana Sill	PW3-11	pmag core	Sill	57.90	Botswana	Botswana 2012	-24.7489	-20	5	25.66	Intrusive
330.56	This study	Dolerite	Manyana Sill	PW3-12	pmag core	Sill	44.80	Botswana	Botswana 2012	-24.7489	-24	5	25.66	Intrusive
330.56	This study	Dolerite	Manyana Sill	PW3-13	pmag core	Sill	31.20	Botswana	Botswana 2012	-24.7489	-15	5	25.66	Intrusive
330.56	This study	Dolerite	Manyana Sill	PW3-14	pmag core	Sill	47.60	Botswana	Botswana 2012	-24.7489	-13	5	25.66	Intrusive
330.56	This study	Dolerite	Manyana Sill	PW3-15	pmag core	Sill	58.70	Botswana	Botswana 2012	-24.7489	-69	5	25.66	Intrusive
330.56	This study	Dolerite	Manyana Sill	PW3-16	pmag core	Sill	54.70	Botswana	Botswana 2012	-24.7489	-68	5	25.66	Intrusive
330.56	This study	Dolerite	Manyana Sill	PW3-2	pmag core	Sill	1.40	Botswana	Botswana 2012	-24.7489	-73	5	25.66	Intrusive
330.56	This study	Dolerite	Manyana Sill	PW3-3	pmag core	Sill	41.20	Botswana	Botswana 2012	-24.7489	-23	5	25.66	Intrusive
330.56	This study	Dolerite	Manyana Sill	PW3-4	pmag core	Sill	38.50	Botswana	Botswana 2012	-24.7489	-5	5	25.66	Intrusive
330.56	This study	Dolerite	Manyana Sill	PW3-5	pmag core	Sill	59.30	Botswana	Botswana 2012	-24.7489	-17	5	25.66	Intrusive
330.56	This study	Dolerite	Manyana Sill	PW3-6	pmag core	Sill	341.80	Botswana	Botswana 2012	-24.7489	-45	5	25.66	Intrusive
330.56	This study	Dolerite	Manyana Sill	PW3-7	pmag core	Sill	16.50	Botswana	Botswana 2012	-24.7489	-55	5	25.66	Intrusive
330.56	This study	Dolerite	Manyana Sill	PW3-8	pmag core	Sill	5.80	Botswana	Botswana 2012	-24.7489	-46	5	25.66	Intrusive
330.56	This study	Dolerite	Manyana Sill	PW3-9	pmag core	Sill	61.60	Botswana	Botswana 2012	-24.7489	-16	5	25.66	Intrusive
0.00	This study	Dolerite	Moijabana Sill	PW30-1	pmag core	Sill	152.30	Botswana	Botswana 2012	-22.6421	-71	0	26.44	Intrusive
0.00	This study	Dolerite	Moijabana Sill	PW30-10	pmag core	Sill	141.50	Botswana	Botswana 2012	-22.6421	-21	0	26.44	Intrusive
0.00	This study	Dolerite	Moijabana Sill	PW30-11	pmag core	Sill	129.10	Botswana	Botswana 2012	-22.6421	-20	0	26.44	Intrusive
0.00	This study	Dolerite	Moijabana Sill	PW30-12	pmag core	Sill	121.80	Botswana	Botswana 2012	-22.6421	-25	0	26.44	Intrusive
0.00	This study	Dolerite	Moijabana Sill	PW30-2	pmag core	Sill	154.00	Botswana	Botswana 2012	-22.6421	-78	0	26.44	Intrusive
0.00	This study	Dolerite	Moijabana Sill	PW30-3	pmag core	Sill	159.40	Botswana	Botswana 2012	-22.6421	-83	0	26.44	Intrusive
0.00	This study	Dolerite	Moijabana Sill	PW30-4	pmag core	Sill	8.10	Botswana	Botswana 2012	-22.6421	-24	0	26.44	Intrusive
0.00	This study	Dolerite	Moijabana Sill	PW30-5	pmag core	Sill	1.30	Botswana	Botswana 2012	-22.6421	-24	0	26.44	Intrusive
0.00	This study	Dolerite	Moijabana Sill	PW30-6	pmag core	Sill	241.00	Botswana	Botswana 2012	-22.6421	-42	0	26.44	Intrusive
0.00	This study	Dolerite	Moijabana Sill	PW30-7	pmag core	Sill	160.50	Botswana	Botswana 2012	-22.6421	-22	0	26.44	Intrusive
0.00	This study	Dolerite	Moijabana Sill	PW30-8	pmag core	Sill	128.70	Botswana	Botswana 2012	-22.6421	-12	0	26.44	Intrusive
0.00	This study	Dolerite	Moijabana Sill	PW30-9	pmag core	Sill	110.40	Botswana	Botswana 2012	-22.6421	-23	0	26.44	Intrusive
90.06	This study	Dolerite	Mokgware Sill	PW31-1	pmag core	Sill	40.80	Botswana	Botswana 2012	-22.7069	-23	4	26.61	Intrusive
90.06	This study	Dolerite	Mokgware Sill	PW31-10	pmag core	Sill	172.40	Botswana	Botswana 2012	-22.7069	-41	4	26.61	Intrusive
90.06	This study	Dolerite	Mokgware Sill	PW31-11	pmag core	Sill	162.10	Botswana	Botswana 2012	-22.7069	-39	4	26.61	Intrusive
90.06	This study	Dolerite	Mokgware Sill	PW31-12	pmag core	Sill	171.40	Botswana	Botswana 2012	-22.7069	-34	4	26.61	Intrusive
90.06	This study	Dolerite	Mokgware Sill	PW31-13	pmag core	Sill	144.70	Botswana	Botswana 2012	-22.7069	-30	4	26.61	Intrusive
90.06	This study	Dolerite	Mokgware Sill	PW31-14	pmag core	Sill	82.20	Botswana	Botswana 2012	-22.7069	-35	4	26.61	Intrusive
90.06	This study	Dolerite	Mokgware Sill	PW31-15	pmag core	Sill	137.00	Botswana	Botswana 2012	-22.7069	-17	4	26.61	Intrusive
90.06	This study	Dolerite	Mokgware Sill	PW31-16	pmag core	Sill	125.50	Botswana	Botswana 2012	-22.7069	-40	4	26.61	Intrusive
90.06	This study	Dolerite	Mokgware Sill	PW31-17	pmag core	Sill	73.10	Botswana	Botswana 2012	-22.7069	-25	4	26.61	Intrusive
90.06	This study	Dolerite	Mokgware Sill	PW31-2	pmag core	Sill	127.90	Botswana	Botswana 2012	-22.7069	-64	4	26.61	Intrusive
90.06	This study	Dolerite	Mokgware Sill	PW31-3	pmag core	Sill	125.40	Botswana	Botswana 2012	-22.7069	-65	4	26.61	Intrusive
90.06	This study	Dolerite	Mokgware Sill	PW31-4	pmag core	Sill	121.60	Botswana	Botswana 2012	-22.7069	-59	4	26.61	Intrusive
90.06	This study	Dolerite	Mokgware Sill	PW31-5	pmag core	Sill	124.90	Botswana	Botswana 2012	-22.7069	-64	4	26.61	Intrusive
90.06	This study	Dolerite	Mokgware Sill	PW31-6	pmag core	Sill	144.60	Botswana	Botswana 2012	-22.7069	-30	4	26.61	Intrusive
90.06	This study	Dolerite	Mokgware Sill	PW31-7	pmag core	Sill	121.90	Botswana	Botswana 2012	-22.7069	-50	4	26.61	Intrusive
90.06	This study	Dolerite	Mokgware Sill	PW31-8	pmag core	Sill	118.60	Botswana	Botswana 2012	-22.7069	-60	4	26.61	Intrusive
90.06	This study	Dolerite	Mokgware Sill	PW31-9	pmag core	Sill	109.00	Botswana	Botswana 2012	-22.7069	-59	4	26.61	Intrusive
0.00	This study	Dolerite	Sepatamorire Hill Sill	PW32-1	pmag core	Sill	246.50	Botswana	Botswana 2012	-22.3354	-62	0	26.82	Intrusive
0.00	This study	Dolerite	Sepatamorire Hill Sill	PW32-10	pmag core	Sill	303.51	Botswana	Botswana 2012	-22.3354	-82	0	26.82	Intrusive
0.00	This study	Dolerite	Sepatamorire Hill Sill	PW32-11	pmag core	Sill	316.51	Botswana	Botswana 2012	-22.3354	-10	0	26.82	Intrusive
0.00	This study	Dolerite	Sepatamorire Hill Sill	PW32-12	pmag core	Sill	334.51	Botswana	Botswana 2012	-22.3354	-12	0	26.82	Intrusive
0.00	This study	Dolerite	Sepatamorire Hill Sill	PW32-13	pmag core	Sill	289.51	Botswana	Botswana 2012	-22.3354	-76	0	26.82	Intrusive
0.00	This study	Dolerite	Sepatamorire Hill Sill	PW32-14	pmag core	Sill	358.51	Botswana	Botswana 2012	-22.3354	-73	0	26.82	Intrusive
0.00	This study	Dolerite	Sepatamorire Hill Sill	PW32-15	pmag core	Sill	7.51	Botswana	Botswana 2012	-22.3354	-52	0	26.82	Intrusive
0.00	This study	Dolerite	Sepatamorire Hill Sill	PW32-16	pmag core	Sill	313.51	Botswana	Botswana 2012	-22.3354	-52	0	26.82	Intrusive
0.00	This study	Dolerite	Sepatamorire Hill Sill	PW32-17	pmag core	Sill	323.51	Botswana	Botswana 2012	-22.3354	-51	0	26.82	Intrusive
0.00	This study	Dolerite	Sepatamorire Hill Sill	PW32-18	pmag core	Sill	305.51	Botswana	Botswana 2012	-22.3354	-84	0	26.82	Intrusive
0.00	This study	Dolerite	Sepatamorire Hill Sill	PW32-19	pmag core	Sill	312.51	Botswana	Botswana 2012	-22.3354	-82	0	26.82	Intrusive
0.00	This study	Dolerite	Sepatamorire Hill Sill	PW32-2	pmag core	Sill	220.30	Botswana	Botswana 2012	-22.3354	-29	0	26.82	Intrusive
0.00	This study	Dolerite	Sepatamorire Hill Sill	PW32-20	pmag core	Sill	289.51	Botswana	Botswana 2012	-22.3354	-71	0	26.82	Intrusive
0.00	This study	Dolerite	Sepatamorire Hill Sill	PW32-21	pmag core	Sill	331.51	Botswana	Botswana 2012	-22.3354	-57	0	26.82	Intrusive
0.00	This study	Dolerite	Sepatamorire Hill Sill	PW32-22	pmag core	Sill	350.51	Botswana	Botswana 2012	-22.3354	-66	0	26.82	Intrusive
0.00	This study	Dolerite	Sepatamorire Hill Sill	PW32-4	pmag core	Sill	208.60	Botswana	Botswana 2012	-22.3354	-47	0	26.82	Intrusive
0.00	This study	Dolerite	Sepatamorire Hill Sill	PW32-5	pmag core	Sill	210.60	Botswana	Botswana 2012	-22.3354	-29	0	26.82	Intrusive
0.00	This study	Dolerite	Sepatamorire Hill Sill	PW32-6	pmag core	Sill	213.00	Botswana	Botswana 2012	-22.3354	-70	0	26.82	Intrusive
0.00	This study	Dolerite	Sepatamorire Hill Sill	PW32-7	pmag core	Sill	227.20	Botswana	Botswana 2012	-22.3354	-90	0	26.82	Intrusive
0.00	This study	Dolerite	Sepatamorire Hill Sill	PW32-8	pmag core	Sill	309.51	Botswana	Botswana 2012	-22.3354	-79	0	26.82	Intrusive
0.00	This study	Dolerite	Sepatamorire Hill Sill	PW32-9	pmag core	Sill	277.51	Botswana	Botswana 2012	-22.3354	-79	0	26.82	Intrusive
312.07	This study	Dolerite	Palapye Dike	PW33-2	pmag core	Diabase	218.90	Botswana	Botswana 2012	-22.5777	-46	9	27.29	Intrusive
312.07	This study	Dolerite	Palapye Dike	PW33-3	pmag core	Diabase	269.80	Botswana	Botswana 2012	-22.5777	-35	9	27.29	Intrusive
312.07	This study	Dolerite	Palapye Dike	PW33-4	pmag core	Diabase	298.10	Botswana	Botswana 2012	-22.5777	-41	9	27.29	Intrusive
312.07	This study	Dolerite	Palapye Dike	PW33-5	pmag core	Diabase	305.80	Botswana	Botswana 2012	-22.5777	-37	9	27.29	Intrusive
